timestamp,bucket,_measurement,_field,value,voltage
2025-01-11T00:34:31,1_3_10,battery,soc,70.41,3.89
2025-01-11T00:35:32,1_2_7,battery,soc,69.32,3.74
2025-01-11T00:35:32,1_3_10,battery,soc,70.39,3.87
2025-01-11T00:36:50,1_2_7,battery,soc,69.28,3.81
2025-01-11T00:36:50,1_3_10,battery,soc,70.34,3.86
2025-01-11T00:37:55,1_2_7,battery,soc,69.27,3.93
2025-01-11T00:37:55,1_3_10,battery,soc,70.3,3.89
2025-01-11T00:39:12,1_2_7,battery,soc,69.25,3.95
2025-01-11T00:39:12,1_3_10,battery,soc,70.25,3.95
2025-01-11T00:40:33,1_2_7,battery,soc,69.23,3.96
2025-01-11T00:40:33,1_3_10,battery,soc,70.24,3.77
2025-01-11T00:41:33,1_2_7,battery,soc,69.18,3.86
2025-01-11T00:41:33,1_3_10,battery,soc,70.21,3.94
2025-01-11T00:42:46,1_2_7,battery,soc,69.17,3.93
2025-01-11T00:42:46,1_3_10,battery,soc,70.19,3.75
2025-01-11T00:44:13,1_2_7,battery,soc,69.12,3.82
2025-01-11T00:44:13,1_3_10,battery,soc,70.17,3.83
2025-01-11T00:45:34,1_2_7,battery,soc,69.1,3.86
2025-01-11T00:45:34,1_3_10,battery,soc,70.15,3.96
2025-01-11T00:46:59,1_2_7,battery,soc,69.07,3.83
2025-01-11T00:46:59,1_3_10,battery,soc,70.11,3.89
2025-01-11T00:48:13,1_2_7,battery,soc,69.03,3.72
2025-01-11T00:48:13,1_3_10,battery,soc,70.08,3.97
2025-01-11T00:49:24,1_2_7,battery,soc,69.01,3.74
2025-01-11T00:49:24,1_3_10,battery,soc,70.05,3.71
2025-01-11T00:50:44,1_2_7,battery,soc,68.97,3.83
2025-01-11T00:50:44,1_3_10,battery,soc,70.02,3.74
2025-01-11T00:52:13,1_2_7,battery,soc,68.93,3.99
2025-01-11T00:52:13,1_3_10,battery,soc,69.99,3.7
2025-01-11T00:53:29,1_2_7,battery,soc,68.9,3.99
2025-01-11T00:53:29,1_3_10,battery,soc,69.94,3.82
2025-01-11T00:54:58,1_2_7,battery,soc,68.88,3.75
2025-01-11T00:54:58,1_3_10,battery,soc,69.9,3.96
2025-01-11T00:56:04,1_2_7,battery,soc,68.84,3.77
2025-01-11T00:56:04,1_3_10,battery,soc,69.89,3.9
2025-01-11T00:57:22,1_2_7,battery,soc,68.8,3.81
2025-01-11T00:57:22,1_3_10,battery,soc,69.87,3.77
2025-01-11T00:58:34,1_2_7,battery,soc,68.77,3.94
2025-01-11T00:58:34,1_3_10,battery,soc,69.84,3.86
2025-01-11T00:59:48,1_2_7,battery,soc,68.76,3.73
2025-01-11T00:59:48,1_3_10,battery,soc,69.82,3.89
2025-01-11T01:01:04,1_2_7,battery,soc,68.74,3.85
2025-01-11T01:01:04,1_3_10,battery,soc,69.8,3.82
2025-01-11T01:02:19,1_2_7,battery,soc,68.71,3.89
2025-01-11T01:02:19,1_3_10,battery,soc,69.77,3.83
2025-01-11T01:03:46,1_2_7,battery,soc,68.69,3.98
2025-01-11T01:03:46,1_3_10,battery,soc,69.72,3.87
2025-01-11T01:04:49,1_2_7,battery,soc,68.64,3.86
2025-01-11T01:04:49,1_3_10,battery,soc,69.69,3.99
2025-01-11T01:06:06,1_2_7,battery,soc,68.62,3.91
2025-01-11T01:06:06,1_3_10,battery,soc,69.67,3.98
2025-01-11T01:07:27,1_2_7,battery,soc,68.58,3.82
2025-01-11T01:07:27,1_3_10,battery,soc,69.62,3.81
2025-01-11T01:08:47,1_2_7,battery,soc,68.53,3.87
2025-01-11T01:08:47,1_3_10,battery,soc,69.61,3.93
2025-01-11T01:10:02,1_2_7,battery,soc,68.5,3.8
2025-01-11T01:10:02,1_3_10,battery,soc,69.56,3.89
2025-01-11T01:11:26,1_2_7,battery,soc,68.49,3.89
2025-01-11T01:11:26,1_3_10,battery,soc,69.52,3.97
2025-01-11T01:12:44,1_2_7,battery,soc,68.48,3.97
2025-01-11T01:12:44,1_3_10,battery,soc,69.51,3.99
2025-01-11T01:13:49,1_2_7,battery,soc,68.44,3.86
2025-01-11T01:13:49,1_3_10,battery,soc,69.48,3.96
2025-01-11T01:14:54,1_2_7,battery,soc,68.41,3.97
2025-01-11T01:14:54,1_3_10,battery,soc,69.46,3.73
2025-01-11T01:15:57,1_2_7,battery,soc,68.39,3.85
2025-01-11T01:15:57,1_3_10,battery,soc,69.42,3.83
2025-01-11T01:17:21,1_2_7,battery,soc,68.38,3.71
2025-01-11T01:17:21,1_3_10,battery,soc,69.38,3.92
2025-01-11T01:18:39,1_2_7,battery,soc,68.35,3.97
2025-01-11T01:18:39,1_3_10,battery,soc,69.35,3.74
2025-01-11T01:19:58,1_2_7,battery,soc,68.32,3.96
2025-01-11T01:19:58,1_3_10,battery,soc,69.31,3.91
2025-01-11T01:21:05,1_2_7,battery,soc,68.28,3.9
2025-01-11T01:21:05,1_3_10,battery,soc,69.27,3.83
2025-01-11T01:22:29,1_2_7,battery,soc,68.26,3.73
2025-01-11T01:22:29,1_3_10,battery,soc,69.25,3.71
2025-01-11T01:23:47,1_2_7,battery,soc,68.22,3.86
2025-01-11T01:23:47,1_3_10,battery,soc,69.23,3.84
2025-01-11T01:25:02,1_2_7,battery,soc,68.21,3.79
2025-01-11T01:25:02,1_3_10,battery,soc,69.2,3.97
2025-01-11T01:26:30,1_2_7,battery,soc,68.19,3.9
2025-01-11T01:26:30,1_3_10,battery,soc,69.18,3.74
2025-01-11T01:27:53,1_2_7,battery,soc,68.14,3.84
2025-01-11T01:27:53,1_3_10,battery,soc,69.16,3.92
2025-01-11T01:28:55,1_2_7,battery,soc,68.1,3.87
2025-01-11T01:28:55,1_3_10,battery,soc,69.14,3.78
2025-01-11T01:30:12,1_2_7,battery,soc,68.07,3.7
2025-01-11T01:30:12,1_3_10,battery,soc,69.11,3.85
2025-01-11T01:31:41,1_2_7,battery,soc,68.03,3.8
2025-01-11T01:31:41,1_3_10,battery,soc,69.08,3.94
2025-01-11T01:32:47,1_2_7,battery,soc,68.01,3.82
2025-01-11T01:32:47,1_3_10,battery,soc,69.06,3.8
2025-01-11T01:34:15,1_2_7,battery,soc,68.0,3.93
2025-01-11T01:34:15,1_3_10,battery,soc,69.04,3.82
2025-01-11T01:35:28,1_2_7,battery,soc,67.96,4.0
2025-01-11T01:35:28,1_3_10,battery,soc,69.01,3.98
2025-01-11T01:36:37,1_2_7,battery,soc,67.91,3.72
2025-01-11T01:36:37,1_3_10,battery,soc,68.97,3.71
2025-01-11T01:38:03,1_2_7,battery,soc,67.88,3.75
2025-01-11T01:38:03,1_3_10,battery,soc,68.95,3.92
2025-01-11T01:39:14,1_2_7,battery,soc,67.85,3.73
2025-01-11T01:39:14,1_3_10,battery,soc,68.92,3.71
2025-01-11T01:40:37,1_2_7,battery,soc,67.83,3.81
2025-01-11T01:40:37,1_3_10,battery,soc,68.89,3.86
2025-01-11T01:41:54,1_2_7,battery,soc,67.82,3.8
2025-01-11T01:41:54,1_3_10,battery,soc,68.84,3.85
2025-01-11T01:43:00,1_2_7,battery,soc,67.79,3.8
2025-01-11T01:43:00,1_3_10,battery,soc,68.8,3.92
2025-01-11T01:44:09,1_2_7,battery,soc,67.75,3.83
2025-01-11T01:44:09,1_3_10,battery,soc,68.77,3.83
2025-01-11T01:45:22,1_2_7,battery,soc,67.73,3.86
2025-01-11T01:45:22,1_3_10,battery,soc,68.73,3.85
2025-01-11T01:46:32,1_2_7,battery,soc,67.72,3.93
2025-01-11T01:46:32,1_3_10,battery,soc,68.7,3.87
2025-01-11T01:47:35,1_2_7,battery,soc,67.69,3.75
2025-01-11T01:47:35,1_3_10,battery,soc,68.66,3.95
2025-01-11T01:48:44,1_2_7,battery,soc,67.67,3.83
2025-01-11T01:48:44,1_3_10,battery,soc,68.61,3.96
2025-01-11T01:49:49,1_2_7,battery,soc,67.62,3.83
2025-01-11T01:49:49,1_3_10,battery,soc,68.58,3.82
2025-01-11T01:50:56,1_2_7,battery,soc,67.58,4.0
2025-01-11T01:50:56,1_3_10,battery,soc,68.56,3.7
2025-01-11T01:51:58,1_2_7,battery,soc,67.56,3.74
2025-01-11T01:51:58,1_3_10,battery,soc,68.52,3.79
2025-01-11T01:53:11,1_2_7,battery,soc,67.53,3.83
2025-01-11T01:53:11,1_3_10,battery,soc,68.49,3.81
2025-01-11T01:54:16,1_2_7,battery,soc,67.49,3.87
2025-01-11T01:54:16,1_3_10,battery,soc,68.47,3.95
2025-01-11T01:55:35,1_2_7,battery,soc,67.46,3.71
2025-01-11T01:55:35,1_3_10,battery,soc,68.45,3.92
2025-01-11T01:56:39,1_2_7,battery,soc,67.43,3.93
2025-01-11T01:56:39,1_3_10,battery,soc,68.4,3.87
2025-01-11T01:57:46,1_2_7,battery,soc,67.41,3.83
2025-01-11T01:57:46,1_3_10,battery,soc,68.37,3.82
2025-01-11T01:58:46,1_2_7,battery,soc,67.39,3.77
2025-01-11T01:58:46,1_3_10,battery,soc,68.33,3.94
2025-01-11T01:59:52,1_2_7,battery,soc,67.35,3.92
2025-01-11T01:59:52,1_3_10,battery,soc,68.29,3.95
2025-01-11T02:00:57,1_2_7,battery,soc,68.31,3.8
2025-01-11T02:00:57,1_3_10,battery,soc,69.26,3.93
2025-01-11T02:02:13,1_2_7,battery,soc,69.04,3.82
2025-01-11T02:02:13,1_3_10,battery,soc,70.05,3.77
2025-01-11T02:03:18,1_2_7,battery,soc,70.03,3.74
2025-01-11T02:03:18,1_3_10,battery,soc,70.97,3.79
2025-01-11T02:04:22,1_2_7,battery,soc,70.55,3.88
2025-01-11T02:04:22,1_3_10,battery,soc,71.94,3.86
2025-01-11T02:05:23,1_2_7,battery,soc,71.31,3.89
2025-01-11T02:05:23,1_3_10,battery,soc,72.8,3.95
2025-01-11T02:06:23,1_2_7,battery,soc,71.87,3.95
2025-01-11T02:06:23,1_3_10,battery,soc,73.36,3.71
2025-01-11T02:07:35,1_2_7,battery,soc,72.62,3.9
2025-01-11T02:07:35,1_3_10,battery,soc,73.91,3.87
2025-01-11T02:08:52,1_2_7,battery,soc,73.6,3.82
2025-01-11T02:08:52,1_3_10,battery,soc,74.77,3.75
2025-01-11T02:10:14,1_2_7,battery,soc,74.41,3.91
2025-01-11T02:10:14,1_3_10,battery,soc,75.67,3.9
2025-01-11T02:11:18,1_2_7,battery,soc,75.12,3.91
2025-01-11T02:11:18,1_3_10,battery,soc,76.59,3.73
2025-01-11T02:12:30,1_2_7,battery,soc,75.66,3.73
2025-01-11T02:12:30,1_3_10,battery,soc,77.35,3.99
2025-01-11T02:13:48,1_2_7,battery,soc,76.33,3.81
2025-01-11T02:13:48,1_3_10,battery,soc,77.98,3.7
2025-01-11T02:15:05,1_2_7,battery,soc,77.08,3.9
2025-01-11T02:15:05,1_3_10,battery,soc,78.66,3.71
2025-01-11T02:16:20,1_2_7,battery,soc,78.06,3.75
2025-01-11T02:16:20,1_3_10,battery,soc,79.2,3.75
2025-01-11T02:17:24,1_2_7,battery,soc,78.98,3.81
2025-01-11T02:17:24,1_3_10,battery,soc,79.72,3.72
2025-01-11T02:18:37,1_2_7,battery,soc,79.48,3.77
2025-01-11T02:18:37,1_3_10,battery,soc,80.3,3.7
2025-01-11T02:20:04,1_2_7,battery,soc,80.47,3.74
2025-01-11T02:20:04,1_3_10,battery,soc,81.18,3.75
2025-01-11T02:21:25,1_2_7,battery,soc,81.31,3.73
2025-01-11T02:21:25,1_3_10,battery,soc,82.09,3.74
2025-01-11T02:22:38,1_2_7,battery,soc,81.96,3.97
2025-01-11T02:22:38,1_3_10,battery,soc,82.74,3.74
2025-01-11T02:23:59,1_2_7,battery,soc,82.68,3.97
2025-01-11T02:23:59,1_3_10,battery,soc,83.74,3.73
2025-01-11T02:25:23,1_2_7,battery,soc,83.23,3.82
2025-01-11T02:25:23,1_3_10,battery,soc,84.53,3.91
2025-01-11T02:26:39,1_2_7,battery,soc,84.21,3.81
2025-01-11T02:26:39,1_3_10,battery,soc,85.06,3.88
2025-01-11T02:27:58,1_2_7,battery,soc,85.14,3.99
2025-01-11T02:27:58,1_3_10,battery,soc,85.7,3.98
2025-01-11T02:28:58,1_2_7,battery,soc,85.83,3.99
2025-01-11T02:28:58,1_3_10,battery,soc,86.2,3.82
2025-01-11T02:30:02,1_2_7,battery,soc,86.78,3.87
2025-01-11T02:30:02,1_3_10,battery,soc,86.88,3.72
2025-01-11T02:31:12,1_2_7,battery,soc,87.58,3.86
2025-01-11T02:31:12,1_3_10,battery,soc,87.64,3.84
2025-01-11T02:32:27,1_2_7,battery,soc,88.11,3.95
2025-01-11T02:32:27,1_3_10,battery,soc,88.62,3.85
2025-01-11T02:33:49,1_2_7,battery,soc,89.1,3.74
2025-01-11T02:33:49,1_3_10,battery,soc,89.21,3.91
2025-01-11T02:35:03,1_2_7,battery,soc,89.94,3.81
2025-01-11T02:35:03,1_3_10,battery,soc,89.99,3.79
2025-01-11T02:36:14,1_2_7,battery,soc,90.88,3.77
2025-01-11T02:36:14,1_3_10,battery,soc,90.82,3.92
2025-01-11T02:37:28,1_2_7,battery,soc,91.55,3.93
2025-01-11T02:37:28,1_3_10,battery,soc,91.34,3.86
2025-01-11T02:38:58,1_2_7,battery,soc,92.11,3.74
2025-01-11T02:38:58,1_3_10,battery,soc,92.19,3.82
2025-01-11T02:40:12,1_2_7,battery,soc,92.87,3.86
2025-01-11T02:40:12,1_3_10,battery,soc,93.07,3.99
2025-01-11T02:41:31,1_2_7,battery,soc,93.55,3.8
2025-01-11T02:41:31,1_3_10,battery,soc,94.02,3.86
2025-01-11T02:42:46,1_2_7,battery,soc,94.1,3.99
2025-01-11T02:42:46,1_3_10,battery,soc,94.86,3.84
2025-01-11T02:44:02,1_2_7,battery,soc,94.64,3.84
2025-01-11T02:44:02,1_3_10,battery,soc,95.62,3.98
2025-01-11T02:45:20,1_2_7,battery,soc,95.45,3.83
2025-01-11T02:45:20,1_3_10,battery,soc,96.61,3.74
2025-01-11T02:46:21,1_2_7,battery,soc,96.12,3.81
2025-01-11T02:46:21,1_3_10,battery,soc,97.46,3.79
2025-01-11T02:47:22,1_2_7,battery,soc,96.82,3.92
2025-01-11T02:47:22,1_3_10,battery,soc,98.12,3.9
2025-01-11T02:48:24,1_2_7,battery,soc,97.7,3.86
2025-01-11T02:48:24,1_3_10,battery,soc,98.89,3.99
2025-01-11T02:49:52,1_2_7,battery,soc,98.51,3.77
2025-01-11T02:49:52,1_3_10,battery,soc,99.73,3.81
2025-01-11T02:50:56,1_2_7,battery,soc,99.39,3.83
2025-01-11T02:50:56,1_3_10,battery,soc,100.0,3.8
2025-01-11T02:51:58,1_2_7,battery,soc,100.0,3.88
2025-01-11T02:51:58,1_3_10,battery,soc,100.0,3.91
2025-01-11T02:53:10,1_2_7,battery,soc,100.0,3.84
2025-01-11T02:53:10,1_3_10,battery,soc,100.0,3.71
2025-01-11T02:54:29,1_2_7,battery,soc,100.0,3.78
2025-01-11T02:54:29,1_3_10,battery,soc,100.0,3.75
2025-01-11T02:55:34,1_2_7,battery,soc,100.0,3.94
2025-01-11T02:55:34,1_3_10,battery,soc,100.0,3.96
2025-01-11T02:56:47,1_2_7,battery,soc,100.0,3.97
2025-01-11T02:56:47,1_3_10,battery,soc,100.0,3.88
2025-01-11T02:57:50,1_2_7,battery,soc,100.0,3.84
2025-01-11T02:57:50,1_3_10,battery,soc,100.0,3.89
2025-01-11T02:59:19,1_2_7,battery,soc,100.0,3.85
2025-01-11T02:59:19,1_3_10,battery,soc,100.0,3.87
2025-01-11T03:00:19,1_2_7,battery,soc,100.0,3.73
2025-01-11T03:00:19,1_3_10,battery,soc,100.0,3.87
2025-01-11T03:01:28,1_2_7,battery,soc,100.0,3.76
2025-01-11T03:01:28,1_3_10,battery,soc,100.0,3.93
2025-01-11T03:02:48,1_2_7,battery,soc,100.0,3.84
2025-01-11T03:02:48,1_3_10,battery,soc,100.0,3.71
2025-01-11T03:04:06,1_2_7,battery,soc,100.0,3.73
2025-01-11T03:04:06,1_3_10,battery,soc,100.0,3.72
2025-01-11T03:05:17,1_2_7,battery,soc,100.0,3.87
2025-01-11T03:05:17,1_3_10,battery,soc,100.0,3.71
2025-01-11T03:06:25,1_2_7,battery,soc,100.0,3.74
2025-01-11T03:06:25,1_3_10,battery,soc,100.0,3.93
2025-01-11T03:07:34,1_2_7,battery,soc,100.0,3.86
2025-01-11T03:07:34,1_3_10,battery,soc,100.0,3.9
2025-01-11T03:08:35,1_2_7,battery,soc,100.0,3.79
2025-01-11T03:08:35,1_3_10,battery,soc,100.0,3.81
2025-01-11T03:09:54,1_2_7,battery,soc,100.0,3.9
2025-01-11T03:09:54,1_3_10,battery,soc,100.0,3.78
2025-01-11T03:11:03,1_2_7,battery,soc,100.0,3.9
2025-01-11T03:11:03,1_3_10,battery,soc,100.0,3.89
2025-01-11T03:12:09,1_2_7,battery,soc,100.0,3.99
2025-01-11T03:12:09,1_3_10,battery,soc,100.0,3.87
2025-01-11T03:13:09,1_2_7,battery,soc,100.0,3.94
2025-01-11T03:13:09,1_3_10,battery,soc,100.0,3.87
2025-01-11T03:14:39,1_2_7,battery,soc,100.0,3.93
2025-01-11T03:14:39,1_3_10,battery,soc,100.0,3.92
2025-01-11T03:15:58,1_2_7,battery,soc,100.0,3.95
2025-01-11T03:15:58,1_3_10,battery,soc,100.0,3.73
2025-01-11T03:17:17,1_2_7,battery,soc,100.0,3.77
2025-01-11T03:17:17,1_3_10,battery,soc,100.0,3.98
2025-01-11T03:18:42,1_2_7,battery,soc,100.0,3.86
2025-01-11T03:18:42,1_3_10,battery,soc,100.0,3.87
2025-01-11T03:20:00,1_2_7,battery,soc,100.0,3.8
2025-01-11T03:20:00,1_3_10,battery,soc,100.0,3.98
2025-01-11T03:21:23,1_2_7,battery,soc,100.0,3.92
2025-01-11T03:21:23,1_3_10,battery,soc,100.0,3.83
2025-01-11T03:22:51,1_2_7,battery,soc,100.0,3.88
2025-01-11T03:22:51,1_3_10,battery,soc,100.0,3.79
2025-01-11T03:24:12,1_2_7,battery,soc,100.0,3.94
2025-01-11T03:24:12,1_3_10,battery,soc,100.0,3.75
2025-01-11T03:25:12,1_2_7,battery,soc,100.0,3.92
2025-01-11T03:25:12,1_3_10,battery,soc,100.0,3.96
2025-01-11T03:26:30,1_2_7,battery,soc,100.0,3.86
2025-01-11T03:26:30,1_3_10,battery,soc,100.0,3.7
2025-01-11T03:27:34,1_2_7,battery,soc,100.0,3.92
2025-01-11T03:27:34,1_3_10,battery,soc,100.0,3.92
2025-01-11T03:28:47,1_2_7,battery,soc,100.0,3.84
2025-01-11T03:28:47,1_3_10,battery,soc,100.0,3.9
2025-01-11T03:30:15,1_2_7,battery,soc,100.0,3.88
2025-01-11T03:30:15,1_3_10,battery,soc,100.0,3.95
2025-01-11T03:31:21,1_2_7,battery,soc,100.0,3.79
2025-01-11T03:31:21,1_3_10,battery,soc,100.0,4.0
2025-01-11T03:32:26,1_2_7,battery,soc,100.0,3.86
2025-01-11T03:32:26,1_3_10,battery,soc,100.0,3.85
2025-01-11T03:33:44,1_2_7,battery,soc,100.0,3.86
2025-01-11T03:33:44,1_3_10,battery,soc,100.0,3.83
2025-01-11T03:35:01,1_2_7,battery,soc,100.0,3.98
2025-01-11T03:35:01,1_3_10,battery,soc,100.0,3.73
2025-01-11T03:36:15,1_2_7,battery,soc,100.0,3.75
2025-01-11T03:36:15,1_3_10,battery,soc,100.0,3.96
2025-01-11T03:37:31,1_2_7,battery,soc,100.0,3.83
2025-01-11T03:37:31,1_3_10,battery,soc,100.0,3.98
2025-01-11T03:38:55,1_2_7,battery,soc,100.0,3.75
2025-01-11T03:38:55,1_3_10,battery,soc,100.0,3.82
2025-01-11T03:40:13,1_2_7,battery,soc,100.0,3.88
2025-01-11T03:40:13,1_3_10,battery,soc,100.0,3.91
2025-01-11T03:41:42,1_2_7,battery,soc,100.0,3.89
2025-01-11T03:41:42,1_3_10,battery,soc,100.0,3.78
2025-01-11T03:42:48,1_2_7,battery,soc,100.0,3.96
2025-01-11T03:42:48,1_3_10,battery,soc,100.0,3.92
2025-01-11T03:44:11,1_2_7,battery,soc,100.0,3.73
2025-01-11T03:44:11,1_3_10,battery,soc,100.0,3.95
2025-01-11T03:45:28,1_2_7,battery,soc,100.0,3.7
2025-01-11T03:45:28,1_3_10,battery,soc,100.0,3.81
2025-01-11T03:46:57,1_2_7,battery,soc,100.0,3.83
2025-01-11T03:46:57,1_3_10,battery,soc,100.0,3.87
2025-01-11T03:48:01,1_2_7,battery,soc,100.0,3.91
2025-01-11T03:48:01,1_3_10,battery,soc,100.0,3.73
2025-01-11T03:49:19,1_2_7,battery,soc,100.0,3.78
2025-01-11T03:49:19,1_3_10,battery,soc,100.0,3.71
2025-01-11T03:50:26,1_2_7,battery,soc,100.0,3.81
2025-01-11T03:50:26,1_3_10,battery,soc,100.0,3.73
2025-01-11T03:51:47,1_2_7,battery,soc,100.0,3.97
2025-01-11T03:51:47,1_3_10,battery,soc,100.0,3.82
2025-01-11T03:52:53,1_2_7,battery,soc,100.0,3.73
2025-01-11T03:52:53,1_3_10,battery,soc,100.0,3.75
2025-01-11T03:53:54,1_2_7,battery,soc,100.0,3.75
2025-01-11T03:53:54,1_3_10,battery,soc,100.0,3.78
2025-01-11T03:55:12,1_2_7,battery,soc,100.0,3.8
2025-01-11T03:55:12,1_3_10,battery,soc,100.0,3.9
2025-01-11T03:56:15,1_2_7,battery,soc,100.0,3.83
2025-01-11T03:56:15,1_3_10,battery,soc,100.0,3.79
2025-01-11T03:57:37,1_2_7,battery,soc,100.0,3.72
2025-01-11T03:57:37,1_3_10,battery,soc,100.0,3.82
2025-01-11T03:58:52,1_2_7,battery,soc,100.0,3.87
2025-01-11T03:58:52,1_3_10,battery,soc,100.0,3.77
2025-01-11T03:59:59,1_2_7,battery,soc,100.0,3.75
2025-01-11T03:59:59,1_3_10,battery,soc,100.0,3.9
2025-01-11T04:01:29,1_2_7,battery,soc,99.95,3.84
2025-01-11T04:01:29,1_3_10,battery,soc,99.97,3.95
2025-01-11T04:02:54,1_2_7,battery,soc,99.92,3.79
2025-01-11T04:02:54,1_3_10,battery,soc,99.94,3.7
2025-01-11T04:03:55,1_2_7,battery,soc,99.9,3.8
2025-01-11T04:03:55,1_3_10,battery,soc,99.9,3.76
2025-01-11T04:05:03,1_2_7,battery,soc,99.88,3.97
2025-01-11T04:05:03,1_3_10,battery,soc,99.88,3.81
2025-01-11T04:06:12,1_2_7,battery,soc,99.84,3.98
2025-01-11T04:06:12,1_3_10,battery,soc,99.83,3.95
2025-01-11T04:07:37,1_2_7,battery,soc,99.8,3.81
2025-01-11T04:07:37,1_3_10,battery,soc,99.81,3.89
2025-01-11T04:09:07,1_2_7,battery,soc,99.78,3.76
2025-01-11T04:09:07,1_3_10,battery,soc,99.79,3.91
2025-01-11T04:10:27,1_2_7,battery,soc,99.76,3.91
2025-01-11T04:10:27,1_3_10,battery,soc,99.76,3.91
2025-01-11T04:11:30,1_2_7,battery,soc,99.75,3.85
2025-01-11T04:11:30,1_3_10,battery,soc,99.71,3.82
2025-01-11T04:12:32,1_2_7,battery,soc,99.72,3.72
2025-01-11T04:12:32,1_3_10,battery,soc,99.67,3.77
2025-01-11T04:13:44,1_2_7,battery,soc,99.69,3.71
2025-01-11T04:13:44,1_3_10,battery,soc,99.65,3.97
2025-01-11T04:14:52,1_2_7,battery,soc,99.64,3.88
2025-01-11T04:14:52,1_3_10,battery,soc,99.62,3.96
2025-01-11T04:15:54,1_2_7,battery,soc,99.59,3.77
2025-01-11T04:15:54,1_3_10,battery,soc,99.61,3.86
2025-01-11T04:17:01,1_2_7,battery,soc,99.57,3.75
2025-01-11T04:17:01,1_3_10,battery,soc,99.59,3.71
