timestamp,bucket,_measurement,_field,value,voltage
2025-01-07T00:37:04,1_3_10,battery,soc,70.48,3.98
2025-01-07T00:38:18,1_2_7,battery,soc,69.63,3.98
2025-01-07T00:38:18,1_3_10,battery,soc,70.46,3.75
2025-01-07T00:39:34,1_2_7,battery,soc,69.6,3.86
2025-01-07T00:39:34,1_3_10,battery,soc,70.43,3.97
2025-01-07T00:40:46,1_2_7,battery,soc,69.57,3.8
2025-01-07T00:40:46,1_3_10,battery,soc,70.4,3.95
2025-01-07T00:42:09,1_2_7,battery,soc,69.54,3.82
2025-01-07T00:42:09,1_3_10,battery,soc,70.36,4.0
2025-01-07T00:43:15,1_2_7,battery,soc,69.51,3.9
2025-01-07T00:43:15,1_3_10,battery,soc,70.31,3.99
2025-01-07T00:44:35,1_2_7,battery,soc,69.47,3.72
2025-01-07T00:44:35,1_3_10,battery,soc,70.27,3.99
2025-01-07T00:45:44,1_2_7,battery,soc,69.46,3.89
2025-01-07T00:45:44,1_3_10,battery,soc,70.23,3.76
2025-01-07T00:47:11,1_2_7,battery,soc,69.42,3.78
2025-01-07T00:47:11,1_3_10,battery,soc,70.19,3.75
2025-01-07T00:48:12,1_2_7,battery,soc,69.39,3.86
2025-01-07T00:48:12,1_3_10,battery,soc,70.15,3.94
2025-01-07T00:49:16,1_2_7,battery,soc,69.38,3.86
2025-01-07T00:49:16,1_3_10,battery,soc,70.12,3.72
2025-01-07T00:50:35,1_2_7,battery,soc,69.35,3.73
2025-01-07T00:50:35,1_3_10,battery,soc,70.1,3.83
2025-01-07T00:51:57,1_2_7,battery,soc,69.33,3.96
2025-01-07T00:51:57,1_3_10,battery,soc,70.09,3.73
2025-01-07T00:53:16,1_2_7,battery,soc,69.29,3.82
2025-01-07T00:53:16,1_3_10,battery,soc,70.04,3.71
2025-01-07T00:54:45,1_2_7,battery,soc,69.27,3.84
2025-01-07T00:54:45,1_3_10,battery,soc,70.03,3.76
2025-01-07T00:55:52,1_2_7,battery,soc,69.24,3.89
2025-01-07T00:55:52,1_3_10,battery,soc,69.99,3.98
2025-01-07T00:56:55,1_2_7,battery,soc,69.23,3.99
2025-01-07T00:56:55,1_3_10,battery,soc,69.96,3.91
2025-01-07T00:58:23,1_2_7,battery,soc,69.2,3.86
2025-01-07T00:58:23,1_3_10,battery,soc,69.93,3.76
2025-01-07T00:59:42,1_2_7,battery,soc,69.16,3.99
2025-01-07T00:59:42,1_3_10,battery,soc,69.9,3.71
2025-01-07T01:00:52,1_2_7,battery,soc,69.13,3.7
2025-01-07T01:00:52,1_3_10,battery,soc,69.86,3.76
2025-01-07T01:02:05,1_2_7,battery,soc,69.11,3.85
2025-01-07T01:02:05,1_3_10,battery,soc,69.81,3.86
2025-01-07T01:03:33,1_2_7,battery,soc,69.08,3.81
2025-01-07T01:03:33,1_3_10,battery,soc,69.8,3.84
2025-01-07T01:04:37,1_2_7,battery,soc,69.03,3.96
2025-01-07T01:04:37,1_3_10,battery,soc,69.77,3.89
2025-01-07T01:06:01,1_2_7,battery,soc,69.0,3.78
2025-01-07T01:06:01,1_3_10,battery,soc,69.75,3.73
2025-01-07T01:07:22,1_2_7,battery,soc,68.97,3.75
2025-01-07T01:07:22,1_3_10,battery,soc,69.71,3.93
2025-01-07T01:08:39,1_2_7,battery,soc,68.93,3.78
2025-01-07T01:08:39,1_3_10,battery,soc,69.7,3.77
2025-01-07T01:09:53,1_2_7,battery,soc,68.88,3.83
2025-01-07T01:09:53,1_3_10,battery,soc,69.68,3.73
2025-01-07T01:10:53,1_2_7,battery,soc,68.85,3.95
2025-01-07T01:10:53,1_3_10,battery,soc,69.65,3.84
2025-01-07T01:11:58,1_2_7,battery,soc,68.83,3.76
2025-01-07T01:11:58,1_3_10,battery,soc,69.6,3.76
2025-01-07T01:13:09,1_2_7,battery,soc,68.8,3.88
2025-01-07T01:13:09,1_3_10,battery,soc,69.57,3.87
2025-01-07T01:14:35,1_2_7,battery,soc,68.75,3.97
2025-01-07T01:14:35,1_3_10,battery,soc,69.55,3.78
2025-01-07T01:16:01,1_2_7,battery,soc,68.71,3.7
2025-01-07T01:16:01,1_3_10,battery,soc,69.51,3.81
2025-01-07T01:17:24,1_2_7,battery,soc,68.67,3.98
2025-01-07T01:17:24,1_3_10,battery,soc,69.49,3.95
2025-01-07T01:18:37,1_2_7,battery,soc,68.64,3.81
2025-01-07T01:18:37,1_3_10,battery,soc,69.45,3.8
2025-01-07T01:19:43,1_2_7,battery,soc,68.63,3.76
2025-01-07T01:19:43,1_3_10,battery,soc,69.41,3.76
2025-01-07T01:20:48,1_2_7,battery,soc,68.6,3.76
2025-01-07T01:20:48,1_3_10,battery,soc,69.38,3.98
2025-01-07T01:21:57,1_2_7,battery,soc,68.55,3.85
2025-01-07T01:21:57,1_3_10,battery,soc,69.35,3.95
2025-01-07T01:23:04,1_2_7,battery,soc,68.53,3.97
2025-01-07T01:23:04,1_3_10,battery,soc,69.31,3.95
2025-01-07T01:24:23,1_2_7,battery,soc,68.49,3.73
2025-01-07T01:24:23,1_3_10,battery,soc,69.29,3.75
2025-01-07T01:25:40,1_2_7,battery,soc,68.47,3.83
2025-01-07T01:25:40,1_3_10,battery,soc,69.26,3.78
2025-01-07T01:26:47,1_2_7,battery,soc,68.46,3.71
2025-01-07T01:26:47,1_3_10,battery,soc,69.24,3.74
2025-01-07T01:28:05,1_2_7,battery,soc,68.41,3.98
2025-01-07T01:28:05,1_3_10,battery,soc,69.23,3.77
2025-01-07T01:29:13,1_2_7,battery,soc,68.37,3.74
2025-01-07T01:29:13,1_3_10,battery,soc,69.19,3.76
2025-01-07T01:30:27,1_2_7,battery,soc,68.34,3.88
2025-01-07T01:30:27,1_3_10,battery,soc,69.15,3.97
2025-01-07T01:31:38,1_2_7,battery,soc,68.29,3.8
2025-01-07T01:31:38,1_3_10,battery,soc,69.11,3.75
2025-01-07T01:32:52,1_2_7,battery,soc,68.25,3.82
2025-01-07T01:32:52,1_3_10,battery,soc,69.07,3.82
2025-01-07T01:34:00,1_2_7,battery,soc,68.23,3.9
2025-01-07T01:34:00,1_3_10,battery,soc,69.02,3.88
2025-01-07T01:35:30,1_2_7,battery,soc,68.22,3.74
2025-01-07T01:35:30,1_3_10,battery,soc,69.0,3.91
2025-01-07T01:36:41,1_2_7,battery,soc,68.2,3.93
2025-01-07T01:36:41,1_3_10,battery,soc,68.98,3.83
2025-01-07T01:37:54,1_2_7,battery,soc,68.15,3.71
2025-01-07T01:37:54,1_3_10,battery,soc,68.95,3.8
2025-01-07T01:39:18,1_2_7,battery,soc,68.11,3.7
2025-01-07T01:39:18,1_3_10,battery,soc,68.91,3.75
2025-01-07T01:40:27,1_2_7,battery,soc,68.08,3.97
2025-01-07T01:40:27,1_3_10,battery,soc,68.86,3.84
2025-01-07T01:41:56,1_2_7,battery,soc,68.05,3.85
2025-01-07T01:41:56,1_3_10,battery,soc,68.82,3.81
2025-01-07T01:43:03,1_2_7,battery,soc,68.01,3.97
2025-01-07T01:43:03,1_3_10,battery,soc,68.78,3.98
2025-01-07T01:44:11,1_2_7,battery,soc,67.97,3.72
2025-01-07T01:44:11,1_3_10,battery,soc,68.73,3.8
2025-01-07T01:45:30,1_2_7,battery,soc,67.95,3.77
2025-01-07T01:45:30,1_3_10,battery,soc,68.69,3.98
2025-01-07T01:46:35,1_2_7,battery,soc,67.92,3.7
2025-01-07T01:46:35,1_3_10,battery,soc,68.67,3.8
2025-01-07T01:48:00,1_2_7,battery,soc,67.88,3.72
2025-01-07T01:48:00,1_3_10,battery,soc,68.65,3.81
2025-01-07T01:49:01,1_2_7,battery,soc,67.84,3.75
2025-01-07T01:49:01,1_3_10,battery,soc,68.62,3.8
2025-01-07T01:50:06,1_2_7,battery,soc,67.81,3.75
2025-01-07T01:50:06,1_3_10,battery,soc,68.61,3.71
2025-01-07T01:51:22,1_2_7,battery,soc,67.78,3.81
2025-01-07T01:51:22,1_3_10,battery,soc,68.59,3.73
2025-01-07T01:52:25,1_2_7,battery,soc,67.73,3.84
2025-01-07T01:52:25,1_3_10,battery,soc,68.54,3.75
2025-01-07T01:53:45,1_2_7,battery,soc,67.68,3.76
2025-01-07T01:53:45,1_3_10,battery,soc,68.51,3.88
2025-01-07T01:54:57,1_2_7,battery,soc,67.67,3.99
2025-01-07T01:54:57,1_3_10,battery,soc,68.47,3.75
2025-01-07T01:56:26,1_2_7,battery,soc,67.65,3.96
2025-01-07T01:56:26,1_3_10,battery,soc,68.46,3.92
2025-01-07T01:57:37,1_2_7,battery,soc,67.6,3.86
2025-01-07T01:57:37,1_3_10,battery,soc,68.42,4.0
2025-01-07T01:58:38,1_2_7,battery,soc,67.58,3.73
2025-01-07T01:58:38,1_3_10,battery,soc,68.4,3.75
2025-01-07T01:59:45,1_2_7,battery,soc,67.54,3.9
2025-01-07T01:59:45,1_3_10,battery,soc,68.38,3.79
2025-01-07T02:00:59,1_2_7,battery,soc,68.44,3.97
2025-01-07T02:00:59,1_3_10,battery,soc,68.89,3.93
2025-01-07T02:02:21,1_2_7,battery,soc,69.11,3.93
2025-01-07T02:02:21,1_3_10,battery,soc,69.66,3.8
2025-01-07T02:03:39,1_2_7,battery,soc,69.89,3.96
2025-01-07T02:03:39,1_3_10,battery,soc,70.38,3.77
2025-01-07T02:05:02,1_2_7,battery,soc,70.81,3.96
2025-01-07T02:05:02,1_3_10,battery,soc,71.25,3.74
2025-01-07T02:06:02,1_2_7,battery,soc,71.31,3.81
2025-01-07T02:06:02,1_3_10,battery,soc,72.1,4.0
2025-01-07T02:07:12,1_2_7,battery,soc,72.17,3.88
2025-01-07T02:07:12,1_3_10,battery,soc,73.01,3.83
2025-01-07T02:08:37,1_2_7,battery,soc,72.72,3.94
2025-01-07T02:08:37,1_3_10,battery,soc,73.59,3.8
2025-01-07T02:10:05,1_2_7,battery,soc,73.23,3.75
2025-01-07T02:10:05,1_3_10,battery,soc,74.42,3.92
2025-01-07T02:11:34,1_2_7,battery,soc,74.08,3.78
2025-01-07T02:11:34,1_3_10,battery,soc,74.92,3.97
2025-01-07T02:12:40,1_2_7,battery,soc,75.04,3.87
2025-01-07T02:12:40,1_3_10,battery,soc,75.51,3.81
2025-01-07T02:14:08,1_2_7,battery,soc,75.65,3.95
2025-01-07T02:14:08,1_3_10,battery,soc,76.44,3.86
2025-01-07T02:15:38,1_2_7,battery,soc,76.31,3.75
2025-01-07T02:15:38,1_3_10,battery,soc,77.34,3.9
2025-01-07T02:16:56,1_2_7,battery,soc,76.86,3.85
2025-01-07T02:16:56,1_3_10,battery,soc,77.86,3.71
2025-01-07T02:18:10,1_2_7,battery,soc,77.53,3.88
2025-01-07T02:18:10,1_3_10,battery,soc,78.59,3.8
2025-01-07T02:19:19,1_2_7,battery,soc,78.38,3.87
2025-01-07T02:19:19,1_3_10,battery,soc,79.48,3.7
2025-01-07T02:20:49,1_2_7,battery,soc,78.88,3.8
2025-01-07T02:20:49,1_3_10,battery,soc,80.32,3.72
2025-01-07T02:22:04,1_2_7,battery,soc,79.54,3.92
2025-01-07T02:22:04,1_3_10,battery,soc,80.95,3.95
2025-01-07T02:23:12,1_2_7,battery,soc,80.36,3.93
2025-01-07T02:23:12,1_3_10,battery,soc,81.65,3.99
2025-01-07T02:24:12,1_2_7,battery,soc,81.28,3.96
2025-01-07T02:24:12,1_3_10,battery,soc,82.49,3.79
2025-01-07T02:25:38,1_2_7,battery,soc,82.19,3.91
2025-01-07T02:25:38,1_3_10,battery,soc,83.07,3.71
2025-01-07T02:26:54,1_2_7,battery,soc,83.08,3.92
2025-01-07T02:26:54,1_3_10,battery,soc,83.58,3.9
2025-01-07T02:27:57,1_2_7,battery,soc,83.67,3.73
2025-01-07T02:27:57,1_3_10,battery,soc,84.4,3.89
2025-01-07T02:29:02,1_2_7,battery,soc,84.53,3.81
2025-01-07T02:29:02,1_3_10,battery,soc,85.08,3.7
2025-01-07T02:30:21,1_2_7,battery,soc,85.31,3.93
2025-01-07T02:30:21,1_3_10,battery,soc,85.99,3.88
2025-01-07T02:31:36,1_2_7,battery,soc,86.06,4.0
2025-01-07T02:31:36,1_3_10,battery,soc,86.78,3.82
2025-01-07T02:33:03,1_2_7,battery,soc,86.57,3.72
2025-01-07T02:33:03,1_3_10,battery,soc,87.45,3.78
2025-01-07T02:34:07,1_2_7,battery,soc,87.5,3.74
2025-01-07T02:34:07,1_3_10,battery,soc,88.02,3.87
2025-01-07T02:35:20,1_2_7,battery,soc,88.47,3.78
2025-01-07T02:35:20,1_3_10,battery,soc,88.73,3.97
2025-01-07T02:36:49,1_2_7,battery,soc,89.02,3.72
2025-01-07T02:36:49,1_3_10,battery,soc,89.45,3.85
2025-01-07T02:38:13,1_2_7,battery,soc,89.75,3.79
2025-01-07T02:38:13,1_3_10,battery,soc,90.3,3.87
2025-01-07T02:39:40,1_2_7,battery,soc,90.42,3.92
2025-01-07T02:39:40,1_3_10,battery,soc,90.84,3.75
2025-01-07T02:40:41,1_2_7,battery,soc,91.24,3.89
2025-01-07T02:40:41,1_3_10,battery,soc,91.42,3.73
2025-01-07T02:41:54,1_2_7,battery,soc,92.1,3.93
2025-01-07T02:41:54,1_3_10,battery,soc,92.01,3.86
2025-01-07T02:43:01,1_2_7,battery,soc,92.81,3.92
2025-01-07T02:43:01,1_3_10,battery,soc,92.84,3.93
2025-01-07T02:44:20,1_2_7,battery,soc,93.63,3.72
2025-01-07T02:44:20,1_3_10,battery,soc,93.4,3.76
2025-01-07T02:45:34,1_2_7,battery,soc,94.23,3.71
2025-01-07T02:45:34,1_3_10,battery,soc,94.31,3.88
2025-01-07T02:46:39,1_2_7,battery,soc,95.11,3.97
2025-01-07T02:46:39,1_3_10,battery,soc,94.9,3.96
2025-01-07T02:47:52,1_2_7,battery,soc,95.8,3.97
2025-01-07T02:47:52,1_3_10,battery,soc,95.42,3.89
2025-01-07T02:48:56,1_2_7,battery,soc,96.41,3.92
2025-01-07T02:48:56,1_3_10,battery,soc,96.14,3.76
2025-01-07T02:50:13,1_2_7,battery,soc,96.91,3.8
2025-01-07T02:50:13,1_3_10,battery,soc,96.91,3.75
2025-01-07T02:51:30,1_2_7,battery,soc,97.81,3.7
2025-01-07T02:51:30,1_3_10,battery,soc,97.86,3.79
2025-01-07T02:52:56,1_2_7,battery,soc,98.63,3.98
2025-01-07T02:52:56,1_3_10,battery,soc,98.44,3.74
2025-01-07T02:54:04,1_2_7,battery,soc,99.49,3.75
2025-01-07T02:54:04,1_3_10,battery,soc,99.21,3.85
2025-01-07T02:55:08,1_2_7,battery,soc,100.0,3.77
2025-01-07T02:55:08,1_3_10,battery,soc,99.91,3.88
2025-01-07T02:56:29,1_2_7,battery,soc,100.0,4.0
2025-01-07T02:56:29,1_3_10,battery,soc,100.0,3.93
2025-01-07T02:57:44,1_2_7,battery,soc,100.0,3.94
2025-01-07T02:57:44,1_3_10,battery,soc,100.0,3.79
2025-01-07T02:58:54,1_2_7,battery,soc,100.0,3.9
2025-01-07T02:58:54,1_3_10,battery,soc,100.0,3.89
2025-01-07T03:00:06,1_2_7,battery,soc,100.0,3.76
2025-01-07T03:00:06,1_3_10,battery,soc,100.0,3.84
2025-01-07T03:01:06,1_2_7,battery,soc,100.0,3.9
2025-01-07T03:01:06,1_3_10,battery,soc,100.0,3.82
2025-01-07T03:02:27,1_2_7,battery,soc,100.0,3.77
2025-01-07T03:02:27,1_3_10,battery,soc,100.0,3.84
2025-01-07T03:03:28,1_2_7,battery,soc,100.0,3.82
2025-01-07T03:03:28,1_3_10,battery,soc,100.0,3.72
2025-01-07T03:04:55,1_2_7,battery,soc,100.0,3.91
2025-01-07T03:04:55,1_3_10,battery,soc,100.0,3.99
2025-01-07T03:06:13,1_2_7,battery,soc,100.0,3.81
2025-01-07T03:06:13,1_3_10,battery,soc,100.0,3.84
2025-01-07T03:07:14,1_2_7,battery,soc,100.0,3.98
2025-01-07T03:07:14,1_3_10,battery,soc,100.0,3.79
2025-01-07T03:08:35,1_2_7,battery,soc,100.0,3.88
2025-01-07T03:08:35,1_3_10,battery,soc,100.0,3.75
2025-01-07T03:09:48,1_2_7,battery,soc,100.0,3.82
2025-01-07T03:09:48,1_3_10,battery,soc,100.0,3.81
2025-01-07T03:11:16,1_2_7,battery,soc,100.0,3.99
2025-01-07T03:11:16,1_3_10,battery,soc,100.0,3.88
2025-01-07T03:12:28,1_2_7,battery,soc,100.0,3.98
2025-01-07T03:12:28,1_3_10,battery,soc,100.0,3.7
2025-01-07T03:13:50,1_2_7,battery,soc,100.0,3.89
2025-01-07T03:13:50,1_3_10,battery,soc,100.0,3.88
2025-01-07T03:14:56,1_2_7,battery,soc,100.0,3.93
2025-01-07T03:14:56,1_3_10,battery,soc,100.0,3.89
2025-01-07T03:16:13,1_2_7,battery,soc,100.0,3.84
2025-01-07T03:16:13,1_3_10,battery,soc,100.0,3.95
2025-01-07T03:17:32,1_2_7,battery,soc,100.0,3.82
2025-01-07T03:17:32,1_3_10,battery,soc,100.0,3.78
2025-01-07T03:18:39,1_2_7,battery,soc,100.0,3.94
2025-01-07T03:18:39,1_3_10,battery,soc,100.0,3.88
2025-01-07T03:19:57,1_2_7,battery,soc,100.0,3.75
2025-01-07T03:19:57,1_3_10,battery,soc,100.0,3.78
2025-01-07T03:21:00,1_2_7,battery,soc,100.0,3.91
2025-01-07T03:21:00,1_3_10,battery,soc,100.0,3.8
2025-01-07T03:22:27,1_2_7,battery,soc,100.0,3.91
2025-01-07T03:22:27,1_3_10,battery,soc,100.0,3.72
2025-01-07T03:23:57,1_2_7,battery,soc,100.0,3.82
2025-01-07T03:23:57,1_3_10,battery,soc,100.0,3.88
2025-01-07T03:25:17,1_2_7,battery,soc,100.0,3.88
2025-01-07T03:25:17,1_3_10,battery,soc,100.0,3.72
2025-01-07T03:26:36,1_2_7,battery,soc,100.0,3.71
2025-01-07T03:26:36,1_3_10,battery,soc,100.0,3.97
2025-01-07T03:27:52,1_2_7,battery,soc,100.0,3.73
2025-01-07T03:27:52,1_3_10,battery,soc,100.0,3.82
2025-01-07T03:29:19,1_2_7,battery,soc,100.0,3.93
2025-01-07T03:29:19,1_3_10,battery,soc,100.0,3.91
2025-01-07T03:30:47,1_2_7,battery,soc,100.0,3.95
2025-01-07T03:30:47,1_3_10,battery,soc,100.0,3.72
2025-01-07T03:32:14,1_2_7,battery,soc,100.0,3.8
2025-01-07T03:32:14,1_3_10,battery,soc,100.0,3.76
2025-01-07T03:33:24,1_2_7,battery,soc,100.0,3.71
2025-01-07T03:33:24,1_3_10,battery,soc,100.0,3.86
2025-01-07T03:34:28,1_2_7,battery,soc,100.0,3.86
2025-01-07T03:34:28,1_3_10,battery,soc,100.0,3.86
2025-01-07T03:35:31,1_2_7,battery,soc,100.0,3.92
2025-01-07T03:35:31,1_3_10,battery,soc,100.0,3.78
2025-01-07T03:36:55,1_2_7,battery,soc,100.0,3.99
2025-01-07T03:36:55,1_3_10,battery,soc,100.0,3.88
2025-01-07T03:38:17,1_2_7,battery,soc,100.0,3.95
2025-01-07T03:38:17,1_3_10,battery,soc,100.0,3.97
2025-01-07T03:39:17,1_2_7,battery,soc,100.0,3.92
2025-01-07T03:39:17,1_3_10,battery,soc,100.0,3.72
2025-01-07T03:40:18,1_2_7,battery,soc,100.0,3.82
2025-01-07T03:40:18,1_3_10,battery,soc,100.0,3.75
2025-01-07T03:41:37,1_2_7,battery,soc,100.0,3.77
2025-01-07T03:41:37,1_3_10,battery,soc,100.0,3.86
2025-01-07T03:43:05,1_2_7,battery,soc,100.0,3.89
2025-01-07T03:43:05,1_3_10,battery,soc,100.0,3.93
2025-01-07T03:44:14,1_2_7,battery,soc,100.0,3.87
2025-01-07T03:44:14,1_3_10,battery,soc,100.0,3.83
2025-01-07T03:45:29,1_2_7,battery,soc,100.0,3.86
2025-01-07T03:45:29,1_3_10,battery,soc,100.0,3.87
2025-01-07T03:46:31,1_2_7,battery,soc,100.0,3.71
2025-01-07T03:46:31,1_3_10,battery,soc,100.0,3.93
2025-01-07T03:47:54,1_2_7,battery,soc,100.0,3.76
2025-01-07T03:47:54,1_3_10,battery,soc,100.0,3.96
2025-01-07T03:49:16,1_2_7,battery,soc,100.0,3.9
2025-01-07T03:49:16,1_3_10,battery,soc,100.0,3.72
2025-01-07T03:50:42,1_2_7,battery,soc,100.0,3.95
2025-01-07T03:50:42,1_3_10,battery,soc,100.0,3.77
2025-01-07T03:52:09,1_2_7,battery,soc,100.0,3.75
2025-01-07T03:52:09,1_3_10,battery,soc,100.0,3.84
2025-01-07T03:53:34,1_2_7,battery,soc,100.0,3.94
2025-01-07T03:53:34,1_3_10,battery,soc,100.0,3.85
2025-01-07T03:54:44,1_2_7,battery,soc,100.0,3.8
2025-01-07T03:54:44,1_3_10,battery,soc,100.0,3.89
2025-01-07T03:56:01,1_2_7,battery,soc,100.0,3.88
2025-01-07T03:56:01,1_3_10,battery,soc,100.0,3.94
2025-01-07T03:57:15,1_2_7,battery,soc,100.0,3.91
2025-01-07T03:57:15,1_3_10,battery,soc,100.0,3.99
2025-01-07T03:58:45,1_2_7,battery,soc,100.0,3.8
2025-01-07T03:58:45,1_3_10,battery,soc,100.0,3.79
2025-01-07T04:00:02,1_2_7,battery,soc,99.97,3.76
2025-01-07T04:00:02,1_3_10,battery,soc,99.98,3.77
2025-01-07T04:01:07,1_2_7,battery,soc,99.92,3.92
2025-01-07T04:01:07,1_3_10,battery,soc,99.96,3.99
2025-01-07T04:02:09,1_2_7,battery,soc,99.89,3.9
2025-01-07T04:02:09,1_3_10,battery,soc,99.93,3.71
2025-01-07T04:03:25,1_2_7,battery,soc,99.86,3.82
2025-01-07T04:03:25,1_3_10,battery,soc,99.88,3.8
2025-01-07T04:04:37,1_2_7,battery,soc,99.84,3.73
2025-01-07T04:04:37,1_3_10,battery,soc,99.86,3.85
2025-01-07T04:05:38,1_2_7,battery,soc,99.82,3.77
2025-01-07T04:05:38,1_3_10,battery,soc,99.81,3.82
2025-01-07T04:07:04,1_2_7,battery,soc,99.77,3.78
2025-01-07T04:07:04,1_3_10,battery,soc,99.79,3.96
2025-01-07T04:08:30,1_2_7,battery,soc,99.76,3.76
2025-01-07T04:08:30,1_3_10,battery,soc,99.75,3.86
2025-01-07T04:09:40,1_2_7,battery,soc,99.73,3.95
2025-01-07T04:09:40,1_3_10,battery,soc,99.74,3.99
2025-01-07T04:10:44,1_2_7,battery,soc,99.71,3.83
2025-01-07T04:10:44,1_3_10,battery,soc,99.71,3.73
2025-01-07T04:12:12,1_2_7,battery,soc,99.68,3.74
2025-01-07T04:12:12,1_3_10,battery,soc,99.7,3.79
2025-01-07T04:13:15,1_2_7,battery,soc,99.63,3.87
2025-01-07T04:13:15,1_3_10,battery,soc,99.65,3.8
2025-01-07T04:14:39,1_2_7,battery,soc,99.61,3.99
2025-01-07T04:14:39,1_3_10,battery,soc,99.63,3.76
2025-01-07T04:16:00,1_2_7,battery,soc,99.59,3.94
2025-01-07T04:16:00,1_3_10,battery,soc,99.61,3.94
2025-01-07T04:17:09,1_2_7,battery,soc,99.58,3.72
2025-01-07T04:17:09,1_3_10,battery,soc,99.57,3.75
2025-01-07T04:18:30,1_2_7,battery,soc,99.55,3.96
2025-01-07T04:18:30,1_3_10,battery,soc,99.52,3.98
2025-01-07T04:19:44,1_2_7,battery,soc,99.54,3.88
2025-01-07T04:19:44,1_3_10,battery,soc,99.49,3.84
2025-01-07T04:21:13,1_2_7,battery,soc,99.51,3.83
2025-01-07T04:21:13,1_3_10,battery,soc,99.48,3.73
2025-01-07T04:22:43,1_2_7,battery,soc,99.47,3.72
2025-01-07T04:22:43,1_3_10,battery,soc,99.45,3.87
2025-01-07T04:24:12,1_2_7,battery,soc,99.44,4.0
2025-01-07T04:24:12,1_3_10,battery,soc,99.42,3.92
