timestamp,bucket,_measurement,_field,value
2025-01-05T00:54:05,1_3_10,battery,value,98.67
2025-01-05T00:55:23,1_2_7,battery,value,48.58
2025-01-05T00:55:23,1_3_10,battery,value,98.63
2025-01-05T00:56:53,1_2_7,battery,value,48.54
2025-01-05T00:56:53,1_3_10,battery,value,98.59
2025-01-05T00:58:22,1_2_7,battery,value,48.5
2025-01-05T00:58:22,1_3_10,battery,value,98.56
2025-01-05T00:59:40,1_2_7,battery,value,48.48
2025-01-05T00:59:40,1_3_10,battery,value,98.52
2025-01-05T01:00:41,1_2_7,battery,value,48.45
2025-01-05T01:00:41,1_3_10,battery,value,98.51
2025-01-05T01:02:02,1_2_7,battery,value,48.4
2025-01-05T01:02:02,1_3_10,battery,value,98.48
2025-01-05T01:03:19,1_2_7,battery,value,48.36
2025-01-05T01:03:19,1_3_10,battery,value,98.46
2025-01-05T01:04:34,1_2_7,battery,value,48.32
2025-01-05T01:04:34,1_3_10,battery,value,98.42
2025-01-05T01:05:59,1_2_7,battery,value,48.27
2025-01-05T01:05:59,1_3_10,battery,value,98.38
2025-01-05T01:07:19,1_2_7,battery,value,48.24
2025-01-05T01:07:19,1_3_10,battery,value,98.35
2025-01-05T01:08:28,1_2_7,battery,value,48.2
2025-01-05T01:08:28,1_3_10,battery,value,98.32
2025-01-05T01:09:37,1_2_7,battery,value,48.17
2025-01-05T01:09:37,1_3_10,battery,value,98.28
2025-01-05T01:10:41,1_2_7,battery,value,48.15
2025-01-05T01:10:41,1_3_10,battery,value,98.26
2025-01-05T01:12:01,1_2_7,battery,value,48.13
2025-01-05T01:12:01,1_3_10,battery,value,98.23
2025-01-05T01:13:16,1_2_7,battery,value,48.12
2025-01-05T01:13:16,1_3_10,battery,value,98.22
2025-01-05T01:14:33,1_2_7,battery,value,48.09
2025-01-05T01:14:33,1_3_10,battery,value,98.2
2025-01-05T01:15:42,1_2_7,battery,value,48.05
2025-01-05T01:15:42,1_3_10,battery,value,98.17
2025-01-05T01:16:48,1_2_7,battery,value,48.03
2025-01-05T01:16:48,1_3_10,battery,value,98.14
2025-01-05T01:18:18,1_2_7,battery,value,47.98
2025-01-05T01:18:18,1_3_10,battery,value,98.1
2025-01-05T01:19:41,1_2_7,battery,value,47.97
2025-01-05T01:19:41,1_3_10,battery,value,98.09
2025-01-05T01:21:01,1_2_7,battery,value,47.95
2025-01-05T01:21:01,1_3_10,battery,value,98.06
2025-01-05T01:22:22,1_2_7,battery,value,47.91
2025-01-05T01:22:22,1_3_10,battery,value,98.04
2025-01-05T01:23:45,1_2_7,battery,value,47.89
2025-01-05T01:23:45,1_3_10,battery,value,98.02
2025-01-05T01:25:03,1_2_7,battery,value,47.87
2025-01-05T01:25:03,1_3_10,battery,value,97.99
2025-01-05T01:26:27,1_2_7,battery,value,47.86
2025-01-05T01:26:27,1_3_10,battery,value,97.95
2025-01-05T01:27:30,1_2_7,battery,value,47.82
2025-01-05T01:27:30,1_3_10,battery,value,97.92
2025-01-05T01:28:43,1_2_7,battery,value,47.79
2025-01-05T01:28:43,1_3_10,battery,value,97.87
2025-01-05T01:29:53,1_2_7,battery,value,47.77
2025-01-05T01:29:53,1_3_10,battery,value,97.86
2025-01-05T01:31:04,1_2_7,battery,value,47.75
2025-01-05T01:31:04,1_3_10,battery,value,97.85
2025-01-05T01:32:34,1_2_7,battery,value,47.72
2025-01-05T01:32:34,1_3_10,battery,value,97.82
2025-01-05T01:33:37,1_2_7,battery,value,47.69
2025-01-05T01:33:37,1_3_10,battery,value,97.81
2025-01-05T01:35:00,1_2_7,battery,value,47.68
2025-01-05T01:35:00,1_3_10,battery,value,97.78
2025-01-05T01:36:06,1_2_7,battery,value,47.66
2025-01-05T01:36:06,1_3_10,battery,value,97.73
2025-01-05T01:37:23,1_2_7,battery,value,47.63
2025-01-05T01:37:23,1_3_10,battery,value,97.72
2025-01-05T01:38:26,1_2_7,battery,value,47.62
2025-01-05T01:38:26,1_3_10,battery,value,97.68
2025-01-05T01:39:35,1_2_7,battery,value,47.58
2025-01-05T01:39:35,1_3_10,battery,value,97.64
2025-01-05T01:40:57,1_2_7,battery,value,47.56
2025-01-05T01:40:57,1_3_10,battery,value,97.6
2025-01-05T01:42:26,1_2_7,battery,value,47.54
2025-01-05T01:42:26,1_3_10,battery,value,97.55
2025-01-05T01:43:56,1_2_7,battery,value,47.53
2025-01-05T01:43:56,1_3_10,battery,value,97.53
2025-01-05T01:45:16,1_2_7,battery,value,47.51
2025-01-05T01:45:16,1_3_10,battery,value,97.49
2025-01-05T01:46:20,1_2_7,battery,value,47.5
2025-01-05T01:46:20,1_3_10,battery,value,97.48
2025-01-05T01:47:38,1_2_7,battery,value,47.47
2025-01-05T01:47:38,1_3_10,battery,value,97.44
2025-01-05T01:48:53,1_2_7,battery,value,47.43
2025-01-05T01:48:53,1_3_10,battery,value,97.42
2025-01-05T01:50:17,1_2_7,battery,value,47.41
2025-01-05T01:50:17,1_3_10,battery,value,97.39
2025-01-05T01:51:19,1_2_7,battery,value,47.39
2025-01-05T01:51:19,1_3_10,battery,value,97.37
2025-01-05T01:52:29,1_2_7,battery,value,47.38
2025-01-05T01:52:29,1_3_10,battery,value,97.33
2025-01-05T01:53:51,1_2_7,battery,value,47.33
2025-01-05T01:53:51,1_3_10,battery,value,97.32
2025-01-05T01:54:58,1_2_7,battery,value,47.3
2025-01-05T01:54:58,1_3_10,battery,value,97.29
2025-01-05T01:56:28,1_2_7,battery,value,47.28
2025-01-05T01:56:28,1_3_10,battery,value,97.27
2025-01-05T01:57:37,1_2_7,battery,value,47.23
2025-01-05T01:57:37,1_3_10,battery,value,97.24
2025-01-05T01:58:40,1_2_7,battery,value,47.2
2025-01-05T01:58:40,1_3_10,battery,value,97.2
2025-01-05T02:00:03,1_2_7,battery,value,47.89
2025-01-05T02:00:03,1_3_10,battery,value,97.9
2025-01-05T02:01:17,1_2_7,battery,value,48.75
2025-01-05T02:01:17,1_3_10,battery,value,98.49
2025-01-05T02:02:42,1_2_7,battery,value,49.51
2025-01-05T02:02:42,1_3_10,battery,value,99.05
2025-01-05T02:04:10,1_2_7,battery,value,50.42
2025-01-05T02:04:10,1_3_10,battery,value,99.97
2025-01-05T02:05:27,1_2_7,battery,value,51.25
2025-01-05T02:05:27,1_3_10,battery,value,100.0
2025-01-05T02:06:35,1_2_7,battery,value,52.19
2025-01-05T02:06:35,1_3_10,battery,value,100.0
2025-01-05T02:07:37,1_2_7,battery,value,52.89
2025-01-05T02:07:37,1_3_10,battery,value,100.0
2025-01-05T02:08:45,1_2_7,battery,value,53.7
2025-01-05T02:08:45,1_3_10,battery,value,100.0
2025-01-05T02:10:13,1_2_7,battery,value,54.57
2025-01-05T02:10:13,1_3_10,battery,value,100.0
2025-01-05T02:11:29,1_2_7,battery,value,55.27
2025-01-05T02:11:29,1_3_10,battery,value,100.0
2025-01-05T02:12:39,1_2_7,battery,value,56.15
2025-01-05T02:12:39,1_3_10,battery,value,100.0
2025-01-05T02:13:51,1_2_7,battery,value,56.87
2025-01-05T02:13:51,1_3_10,battery,value,100.0
2025-01-05T02:15:05,1_2_7,battery,value,57.39
2025-01-05T02:15:05,1_3_10,battery,value,100.0
2025-01-05T02:16:28,1_2_7,battery,value,58.04
2025-01-05T02:16:28,1_3_10,battery,value,100.0
2025-01-05T02:17:35,1_2_7,battery,value,58.87
2025-01-05T02:17:35,1_3_10,battery,value,100.0
2025-01-05T02:18:39,1_2_7,battery,value,59.44
2025-01-05T02:18:39,1_3_10,battery,value,100.0
2025-01-05T02:19:57,1_2_7,battery,value,60.17
2025-01-05T02:19:57,1_3_10,battery,value,100.0
2025-01-05T02:21:26,1_2_7,battery,value,60.91
2025-01-05T02:21:26,1_3_10,battery,value,100.0
2025-01-05T02:22:50,1_2_7,battery,value,61.61
2025-01-05T02:22:50,1_3_10,battery,value,100.0
2025-01-05T02:24:16,1_2_7,battery,value,62.25
2025-01-05T02:24:16,1_3_10,battery,value,100.0
2025-01-05T02:25:40,1_2_7,battery,value,63.03
2025-01-05T02:25:40,1_3_10,battery,value,100.0
2025-01-05T02:27:09,1_2_7,battery,value,63.8
2025-01-05T02:27:09,1_3_10,battery,value,100.0
2025-01-05T02:28:19,1_2_7,battery,value,64.8
2025-01-05T02:28:19,1_3_10,battery,value,100.0
2025-01-05T02:29:31,1_2_7,battery,value,65.36
2025-01-05T02:29:31,1_3_10,battery,value,100.0
2025-01-05T02:30:31,1_2_7,battery,value,66.1
2025-01-05T02:30:31,1_3_10,battery,value,100.0
2025-01-05T02:31:41,1_2_7,battery,value,66.63
2025-01-05T02:31:41,1_3_10,battery,value,100.0
2025-01-05T02:32:53,1_2_7,battery,value,67.19
2025-01-05T02:32:53,1_3_10,battery,value,100.0
2025-01-05T02:34:12,1_2_7,battery,value,67.82
2025-01-05T02:34:12,1_3_10,battery,value,100.0
2025-01-05T02:35:23,1_2_7,battery,value,68.56
2025-01-05T02:35:23,1_3_10,battery,value,100.0
2025-01-05T02:36:39,1_2_7,battery,value,69.34
2025-01-05T02:36:39,1_3_10,battery,value,100.0
2025-01-05T02:37:39,1_2_7,battery,value,70.29
2025-01-05T02:37:39,1_3_10,battery,value,100.0
2025-01-05T02:38:53,1_2_7,battery,value,71.21
2025-01-05T02:38:53,1_3_10,battery,value,100.0
2025-01-05T02:40:09,1_2_7,battery,value,71.77
2025-01-05T02:40:09,1_3_10,battery,value,100.0
2025-01-05T02:41:24,1_2_7,battery,value,72.41
2025-01-05T02:41:24,1_3_10,battery,value,100.0
2025-01-05T02:42:26,1_2_7,battery,value,72.98
2025-01-05T02:42:26,1_3_10,battery,value,100.0
2025-01-05T02:43:46,1_2_7,battery,value,73.88
2025-01-05T02:43:46,1_3_10,battery,value,100.0
2025-01-05T02:44:47,1_2_7,battery,value,74.82
2025-01-05T02:44:47,1_3_10,battery,value,100.0
2025-01-05T02:46:05,1_2_7,battery,value,75.57
2025-01-05T02:46:05,1_3_10,battery,value,100.0
2025-01-05T02:47:21,1_2_7,battery,value,76.47
2025-01-05T02:47:21,1_3_10,battery,value,100.0
2025-01-05T02:48:39,1_2_7,battery,value,77.27
2025-01-05T02:48:39,1_3_10,battery,value,100.0
2025-01-05T02:50:03,1_2_7,battery,value,77.97
2025-01-05T02:50:03,1_3_10,battery,value,100.0
2025-01-05T02:51:08,1_2_7,battery,value,78.94
2025-01-05T02:51:08,1_3_10,battery,value,100.0
2025-01-05T02:52:35,1_2_7,battery,value,79.5
2025-01-05T02:52:35,1_3_10,battery,value,100.0
2025-01-05T02:53:47,1_2_7,battery,value,80.29
2025-01-05T02:53:47,1_3_10,battery,value,100.0
2025-01-05T02:55:11,1_2_7,battery,value,81.02
2025-01-05T02:55:11,1_3_10,battery,value,100.0
2025-01-05T02:56:28,1_2_7,battery,value,81.57
2025-01-05T02:56:28,1_3_10,battery,value,100.0
2025-01-05T02:57:47,1_2_7,battery,value,82.45
2025-01-05T02:57:47,1_3_10,battery,value,100.0
2025-01-05T02:58:49,1_2_7,battery,value,83.43
2025-01-05T02:58:49,1_3_10,battery,value,100.0
2025-01-05T03:00:10,1_2_7,battery,value,84.39
2025-01-05T03:00:10,1_3_10,battery,value,100.0
2025-01-05T03:01:32,1_2_7,battery,value,85.1
2025-01-05T03:01:32,1_3_10,battery,value,100.0
2025-01-05T03:02:42,1_2_7,battery,value,85.94
2025-01-05T03:02:42,1_3_10,battery,value,100.0
2025-01-05T03:03:58,1_2_7,battery,value,86.71
2025-01-05T03:03:58,1_3_10,battery,value,100.0
2025-01-05T03:05:10,1_2_7,battery,value,87.57
2025-01-05T03:05:10,1_3_10,battery,value,100.0
2025-01-05T03:06:35,1_2_7,battery,value,88.18
2025-01-05T03:06:35,1_3_10,battery,value,100.0
2025-01-05T03:07:45,1_2_7,battery,value,89.04
2025-01-05T03:07:45,1_3_10,battery,value,100.0
2025-01-05T03:08:45,1_2_7,battery,value,89.56
2025-01-05T03:08:45,1_3_10,battery,value,100.0
2025-01-05T03:10:07,1_2_7,battery,value,90.12
2025-01-05T03:10:07,1_3_10,battery,value,100.0
2025-01-05T03:11:12,1_2_7,battery,value,90.67
2025-01-05T03:11:12,1_3_10,battery,value,100.0
2025-01-05T03:12:19,1_2_7,battery,value,91.54
2025-01-05T03:12:19,1_3_10,battery,value,100.0
2025-01-05T03:13:36,1_2_7,battery,value,92.42
2025-01-05T03:13:36,1_3_10,battery,value,100.0
2025-01-05T03:14:54,1_2_7,battery,value,92.97
2025-01-05T03:14:54,1_3_10,battery,value,100.0
2025-01-05T03:16:12,1_2_7,battery,value,93.68
2025-01-05T03:16:12,1_3_10,battery,value,100.0
2025-01-05T03:17:41,1_2_7,battery,value,94.56
2025-01-05T03:17:41,1_3_10,battery,value,100.0
2025-01-05T03:19:09,1_2_7,battery,value,95.1
2025-01-05T03:19:09,1_3_10,battery,value,100.0
2025-01-05T03:20:30,1_2_7,battery,value,95.65
2025-01-05T03:20:30,1_3_10,battery,value,100.0
2025-01-05T03:21:53,1_2_7,battery,value,96.32
2025-01-05T03:21:53,1_3_10,battery,value,100.0
2025-01-05T03:23:04,1_2_7,battery,value,97.19
2025-01-05T03:23:04,1_3_10,battery,value,100.0
2025-01-05T03:24:13,1_2_7,battery,value,97.86
2025-01-05T03:24:13,1_3_10,battery,value,100.0
2025-01-05T03:25:32,1_2_7,battery,value,98.4
2025-01-05T03:25:32,1_3_10,battery,value,100.0
2025-01-05T03:26:49,1_2_7,battery,value,99.32
2025-01-05T03:26:49,1_3_10,battery,value,100.0
2025-01-05T03:27:55,1_2_7,battery,value,100.0
2025-01-05T03:27:55,1_3_10,battery,value,100.0
2025-01-05T03:29:08,1_2_7,battery,value,100.0
2025-01-05T03:29:08,1_3_10,battery,value,100.0
2025-01-05T03:30:16,1_2_7,battery,value,100.0
2025-01-05T03:30:16,1_3_10,battery,value,100.0
2025-01-05T03:31:38,1_2_7,battery,value,100.0
2025-01-05T03:31:38,1_3_10,battery,value,100.0
2025-01-05T03:33:07,1_2_7,battery,value,100.0
2025-01-05T03:33:07,1_3_10,battery,value,100.0
2025-01-05T03:34:18,1_2_7,battery,value,100.0
2025-01-05T03:34:18,1_3_10,battery,value,100.0
2025-01-05T03:35:30,1_2_7,battery,value,100.0
2025-01-05T03:35:30,1_3_10,battery,value,100.0
2025-01-05T03:36:30,1_2_7,battery,value,100.0
2025-01-05T03:36:30,1_3_10,battery,value,100.0
2025-01-05T03:37:43,1_2_7,battery,value,100.0
2025-01-05T03:37:43,1_3_10,battery,value,100.0
2025-01-05T03:39:11,1_2_7,battery,value,100.0
2025-01-05T03:39:11,1_3_10,battery,value,100.0
2025-01-05T03:40:17,1_2_7,battery,value,100.0
2025-01-05T03:40:17,1_3_10,battery,value,100.0
2025-01-05T03:41:46,1_2_7,battery,value,100.0
2025-01-05T03:41:46,1_3_10,battery,value,100.0
2025-01-05T03:43:12,1_2_7,battery,value,100.0
2025-01-05T03:43:12,1_3_10,battery,value,100.0
2025-01-05T03:44:27,1_2_7,battery,value,100.0
2025-01-05T03:44:27,1_3_10,battery,value,100.0
2025-01-05T03:45:32,1_2_7,battery,value,100.0
2025-01-05T03:45:32,1_3_10,battery,value,100.0
2025-01-05T03:46:47,1_2_7,battery,value,100.0
2025-01-05T03:46:47,1_3_10,battery,value,100.0
2025-01-05T03:47:54,1_2_7,battery,value,100.0
2025-01-05T03:47:54,1_3_10,battery,value,100.0
2025-01-05T03:49:01,1_2_7,battery,value,100.0
2025-01-05T03:49:01,1_3_10,battery,value,100.0
2025-01-05T03:50:04,1_2_7,battery,value,100.0
2025-01-05T03:50:04,1_3_10,battery,value,100.0
2025-01-05T03:51:33,1_2_7,battery,value,100.0
2025-01-05T03:51:33,1_3_10,battery,value,100.0
2025-01-05T03:52:40,1_2_7,battery,value,100.0
2025-01-05T03:52:40,1_3_10,battery,value,100.0
2025-01-05T03:54:05,1_2_7,battery,value,100.0
2025-01-05T03:54:05,1_3_10,battery,value,100.0
2025-01-05T03:55:27,1_2_7,battery,value,100.0
2025-01-05T03:55:27,1_3_10,battery,value,100.0
2025-01-05T03:56:27,1_2_7,battery,value,100.0
2025-01-05T03:56:27,1_3_10,battery,value,100.0
2025-01-05T03:57:31,1_2_7,battery,value,100.0
2025-01-05T03:57:31,1_3_10,battery,value,100.0
2025-01-05T03:58:52,1_2_7,battery,value,100.0
2025-01-05T03:58:52,1_3_10,battery,value,100.0
2025-01-05T04:00:18,1_2_7,battery,value,99.98
2025-01-05T04:00:18,1_3_10,battery,value,99.99
2025-01-05T04:01:37,1_2_7,battery,value,99.95
2025-01-05T04:01:37,1_3_10,battery,value,99.94
2025-01-05T04:02:47,1_2_7,battery,value,99.92
2025-01-05T04:02:47,1_3_10,battery,value,99.92
2025-01-05T04:03:49,1_2_7,battery,value,99.87
2025-01-05T04:03:49,1_3_10,battery,value,99.88
2025-01-05T04:05:06,1_2_7,battery,value,99.82
2025-01-05T04:05:06,1_3_10,battery,value,99.84
2025-01-05T04:06:22,1_2_7,battery,value,99.78
2025-01-05T04:06:22,1_3_10,battery,value,99.81
2025-01-05T04:07:49,1_2_7,battery,value,99.75
2025-01-05T04:07:49,1_3_10,battery,value,99.77
2025-01-05T04:09:14,1_2_7,battery,value,99.7
2025-01-05T04:09:14,1_3_10,battery,value,99.75
2025-01-05T04:10:14,1_2_7,battery,value,99.66
2025-01-05T04:10:14,1_3_10,battery,value,99.74
2025-01-05T04:11:14,1_2_7,battery,value,99.64
2025-01-05T04:11:14,1_3_10,battery,value,99.72
2025-01-05T04:12:36,1_2_7,battery,value,99.61
2025-01-05T04:12:36,1_3_10,battery,value,99.69
2025-01-05T04:13:55,1_2_7,battery,value,99.56
2025-01-05T04:13:55,1_3_10,battery,value,99.65
2025-01-05T04:15:10,1_2_7,battery,value,99.53
2025-01-05T04:15:10,1_3_10,battery,value,99.61
2025-01-05T04:16:11,1_2_7,battery,value,99.52
2025-01-05T04:16:11,1_3_10,battery,value,99.59
2025-01-05T04:17:28,1_2_7,battery,value,99.5
2025-01-05T04:17:28,1_3_10,battery,value,99.55
2025-01-05T04:18:39,1_2_7,battery,value,99.48
2025-01-05T04:18:39,1_3_10,battery,value,99.52
2025-01-05T04:20:02,1_2_7,battery,value,99.46
2025-01-05T04:20:02,1_3_10,battery,value,99.47
2025-01-05T04:21:03,1_2_7,battery,value,99.44
2025-01-05T04:21:03,1_3_10,battery,value,99.43
2025-01-05T04:22:05,1_2_7,battery,value,99.41
2025-01-05T04:22:05,1_3_10,battery,value,99.41
2025-01-05T04:23:32,1_2_7,battery,value,99.37
2025-01-05T04:23:32,1_3_10,battery,value,99.37
2025-01-05T04:24:59,1_2_7,battery,value,99.34
2025-01-05T04:24:59,1_3_10,battery,value,99.36
2025-01-05T04:26:07,1_2_7,battery,value,99.32
2025-01-05T04:26:07,1_3_10,battery,value,99.33
2025-01-05T04:27:30,1_2_7,battery,value,99.3
2025-01-05T04:27:30,1_3_10,battery,value,99.29
2025-01-05T04:28:51,1_2_7,battery,value,99.29
2025-01-05T04:28:51,1_3_10,battery,value,99.27
2025-01-05T04:30:19,1_2_7,battery,value,99.27
2025-01-05T04:30:19,1_3_10,battery,value,99.23
2025-01-05T04:31:19,1_2_7,battery,value,99.23
2025-01-05T04:31:19,1_3_10,battery,value,99.22
2025-01-05T04:32:41,1_2_7,battery,value,99.2
2025-01-05T04:32:41,1_3_10,battery,value,99.19
2025-01-05T04:34:01,1_2_7,battery,value,99.15
2025-01-05T04:34:01,1_3_10,battery,value,99.15
2025-01-05T04:35:13,1_2_7,battery,value,99.13
2025-01-05T04:35:13,1_3_10,battery,value,99.13
2025-01-05T04:36:40,1_2_7,battery,value,99.09
2025-01-05T04:36:40,1_3_10,battery,value,99.08
2025-01-05T04:38:02,1_2_7,battery,value,99.06
2025-01-05T04:38:02,1_3_10,battery,value,99.07
2025-01-05T04:39:22,1_2_7,battery,value,99.01
2025-01-05T04:39:22,1_3_10,battery,value,99.04
2025-01-05T04:40:22,1_2_7,battery,value,98.99
2025-01-05T04:40:22,1_3_10,battery,value,99.02
2025-01-05T04:41:46,1_2_7,battery,value,98.96
2025-01-05T04:41:46,1_3_10,battery,value,98.99
2025-01-05T04:42:53,1_2_7,battery,value,98.93
2025-01-05T04:42:53,1_3_10,battery,value,98.96
2025-01-05T04:44:02,1_2_7,battery,value,98.89
2025-01-05T04:44:02,1_3_10,battery,value,98.94
2025-01-05T04:45:10,1_2_7,battery,value,98.85
2025-01-05T04:45:10,1_3_10,battery,value,98.89
2025-01-05T04:46:10,1_2_7,battery,value,98.8
2025-01-05T04:46:10,1_3_10,battery,value,98.84
2025-01-05T04:47:12,1_2_7,battery,value,98.79
2025-01-05T04:47:12,1_3_10,battery,value,98.81
2025-01-05T04:48:30,1_2_7,battery,value,98.76
2025-01-05T04:48:30,1_3_10,battery,value,98.77
2025-01-05T04:49:57,1_2_7,battery,value,98.73
2025-01-05T04:49:57,1_3_10,battery,value,98.75
2025-01-05T04:51:22,1_2_7,battery,value,98.72
2025-01-05T04:51:22,1_3_10,battery,value,98.73
2025-01-05T04:52:29,1_2_7,battery,value,98.7
2025-01-05T04:52:29,1_3_10,battery,value,98.71
2025-01-05T04:53:34,1_2_7,battery,value,98.67
2025-01-05T04:53:34,1_3_10,battery,value,98.66
2025-01-05T04:54:51,1_2_7,battery,value,98.63
2025-01-05T04:54:51,1_3_10,battery,value,98.65
2025-01-05T04:56:05,1_2_7,battery,value,98.62
2025-01-05T04:56:05,1_3_10,battery,value,98.6
2025-01-05T04:57:33,1_2_7,battery,value,98.6
2025-01-05T04:57:33,1_3_10,battery,value,98.55
2025-01-05T04:58:41,1_2_7,battery,value,98.58
2025-01-05T04:58:41,1_3_10,battery,value,98.52
2025-01-05T04:59:42,1_2_7,battery,value,98.54
2025-01-05T04:59:42,1_3_10,battery,value,98.51
2025-01-05T05:01:08,1_2_7,battery,value,98.52
2025-01-05T05:01:08,1_3_10,battery,value,98.47
2025-01-05T05:02:17,1_2_7,battery,value,98.49
2025-01-05T05:02:17,1_3_10,battery,value,98.45
2025-01-05T05:03:20,1_2_7,battery,value,98.46
2025-01-05T05:03:20,1_3_10,battery,value,98.43
2025-01-05T05:04:22,1_2_7,battery,value,98.43
2025-01-05T05:04:22,1_3_10,battery,value,98.4
2025-01-05T05:05:51,1_2_7,battery,value,98.38
2025-01-05T05:05:51,1_3_10,battery,value,98.35
2025-01-05T05:07:15,1_2_7,battery,value,98.36
2025-01-05T05:07:15,1_3_10,battery,value,98.31
2025-01-05T05:08:40,1_2_7,battery,value,98.33
2025-01-05T05:08:40,1_3_10,battery,value,98.29
2025-01-05T05:10:07,1_2_7,battery,value,98.29
2025-01-05T05:10:07,1_3_10,battery,value,98.24
2025-01-05T05:11:18,1_2_7,battery,value,98.27
2025-01-05T05:11:18,1_3_10,battery,value,98.21
