timestamp,bucket,_measurement,_field,value,voltage
2025-01-05T00:25:49,1_3_10,battery,value,99.35,3.99
2025-01-05T00:27:10,1_2_7,battery,value,49.37,3.99
2025-01-05T00:27:10,1_3_10,battery,value,99.33,3.72
2025-01-05T00:28:19,1_2_7,battery,value,49.33,3.72
2025-01-05T00:28:19,1_3_10,battery,value,99.32,4.0
2025-01-05T00:29:37,1_2_7,battery,value,49.32,3.93
2025-01-05T00:29:37,1_3_10,battery,value,99.3,3.79
2025-01-05T00:30:55,1_2_7,battery,value,49.3,3.9
2025-01-05T00:30:55,1_3_10,battery,value,99.27,3.8
2025-01-05T00:31:56,1_2_7,battery,value,49.28,3.86
2025-01-05T00:31:56,1_3_10,battery,value,99.25,3.81
2025-01-05T00:33:23,1_2_7,battery,value,49.26,3.76
2025-01-05T00:33:23,1_3_10,battery,value,99.24,3.74
2025-01-05T00:34:50,1_2_7,battery,value,49.22,3.81
2025-01-05T00:34:50,1_3_10,battery,value,99.22,3.84
2025-01-05T00:35:50,1_2_7,battery,value,49.2,3.92
2025-01-05T00:35:50,1_3_10,battery,value,99.17,3.79
2025-01-05T00:36:59,1_2_7,battery,value,49.17,3.95
2025-01-05T00:36:59,1_3_10,battery,value,99.13,3.83
2025-01-05T00:38:06,1_2_7,battery,value,49.14,3.77
2025-01-05T00:38:06,1_3_10,battery,value,99.09,3.98
2025-01-05T00:39:09,1_2_7,battery,value,49.1,3.86
2025-01-05T00:39:09,1_3_10,battery,value,99.07,3.75
2025-01-05T00:40:10,1_2_7,battery,value,49.08,3.78
2025-01-05T00:40:10,1_3_10,battery,value,99.04,3.99
2025-01-05T00:41:10,1_2_7,battery,value,49.06,3.98
2025-01-05T00:41:10,1_3_10,battery,value,99.02,3.97
2025-01-05T00:42:34,1_2_7,battery,value,49.03,3.73
2025-01-05T00:42:34,1_3_10,battery,value,99.0,3.87
2025-01-05T00:43:35,1_2_7,battery,value,48.98,3.75
2025-01-05T00:43:35,1_3_10,battery,value,98.96,3.94
2025-01-05T00:45:05,1_2_7,battery,value,48.96,3.92
2025-01-05T00:45:05,1_3_10,battery,value,98.95,3.8
2025-01-05T00:46:24,1_2_7,battery,value,48.93,3.99
2025-01-05T00:46:24,1_3_10,battery,value,98.93,3.74
2025-01-05T00:47:53,1_2_7,battery,value,48.89,3.74
2025-01-05T00:47:53,1_3_10,battery,value,98.9,3.79
2025-01-05T00:49:23,1_2_7,battery,value,48.86,3.71
2025-01-05T00:49:23,1_3_10,battery,value,98.86,3.8
2025-01-05T00:50:35,1_2_7,battery,value,48.84,3.74
2025-01-05T00:50:35,1_3_10,battery,value,98.82,3.72
2025-01-05T00:52:00,1_2_7,battery,value,48.8,3.87
2025-01-05T00:52:00,1_3_10,battery,value,98.79,3.81
2025-01-05T00:53:19,1_2_7,battery,value,48.76,3.82
2025-01-05T00:53:19,1_3_10,battery,value,98.77,3.88
2025-01-05T00:54:48,1_2_7,battery,value,48.73,3.82
2025-01-05T00:54:48,1_3_10,battery,value,98.75,3.98
2025-01-05T00:55:53,1_2_7,battery,value,48.71,3.74
2025-01-05T00:55:53,1_3_10,battery,value,98.73,3.96
2025-01-05T00:57:01,1_2_7,battery,value,48.69,3.78
2025-01-05T00:57:01,1_3_10,battery,value,98.71,3.79
2025-01-05T00:58:03,1_2_7,battery,value,48.68,3.77
2025-01-05T00:58:03,1_3_10,battery,value,98.66,3.87
2025-01-05T00:59:07,1_2_7,battery,value,48.65,3.83
2025-01-05T00:59:07,1_3_10,battery,value,98.65,3.78
2025-01-05T01:00:25,1_2_7,battery,value,48.61,3.86
2025-01-05T01:00:25,1_3_10,battery,value,98.63,3.9
2025-01-05T01:01:39,1_2_7,battery,value,48.59,3.84
2025-01-05T01:01:39,1_3_10,battery,value,98.6,3.93
2025-01-05T01:02:51,1_2_7,battery,value,48.57,3.85
2025-01-05T01:02:51,1_3_10,battery,value,98.55,3.74
2025-01-05T01:03:54,1_2_7,battery,value,48.53,3.72
2025-01-05T01:03:54,1_3_10,battery,value,98.53,3.94
2025-01-05T01:04:59,1_2_7,battery,value,48.51,3.86
2025-01-05T01:04:59,1_3_10,battery,value,98.48,3.89
2025-01-05T01:06:04,1_2_7,battery,value,48.5,3.83
2025-01-05T01:06:04,1_3_10,battery,value,98.45,3.91
2025-01-05T01:07:16,1_2_7,battery,value,48.48,3.77
2025-01-05T01:07:16,1_3_10,battery,value,98.41,3.71
2025-01-05T01:08:17,1_2_7,battery,value,48.45,3.88
2025-01-05T01:08:17,1_3_10,battery,value,98.4,3.93
2025-01-05T01:09:22,1_2_7,battery,value,48.41,3.93
2025-01-05T01:09:22,1_3_10,battery,value,98.39,3.84
2025-01-05T01:10:48,1_2_7,battery,value,48.36,3.71
2025-01-05T01:10:48,1_3_10,battery,value,98.34,3.75
2025-01-05T01:12:00,1_2_7,battery,value,48.33,3.73
2025-01-05T01:12:00,1_3_10,battery,value,98.31,3.73
2025-01-05T01:13:05,1_2_7,battery,value,48.28,3.74
2025-01-05T01:13:05,1_3_10,battery,value,98.27,3.98
2025-01-05T01:14:06,1_2_7,battery,value,48.25,3.77
2025-01-05T01:14:06,1_3_10,battery,value,98.26,3.86
2025-01-05T01:15:23,1_2_7,battery,value,48.23,3.9
2025-01-05T01:15:23,1_3_10,battery,value,98.22,3.98
2025-01-05T01:16:30,1_2_7,battery,value,48.18,3.71
2025-01-05T01:16:30,1_3_10,battery,value,98.2,3.78
2025-01-05T01:17:36,1_2_7,battery,value,48.14,3.81
2025-01-05T01:17:36,1_3_10,battery,value,98.17,3.79
2025-01-05T01:18:42,1_2_7,battery,value,48.11,3.8
2025-01-05T01:18:42,1_3_10,battery,value,98.16,3.93
2025-01-05T01:20:11,1_2_7,battery,value,48.09,3.99
2025-01-05T01:20:11,1_3_10,battery,value,98.14,3.9
2025-01-05T01:21:27,1_2_7,battery,value,48.05,3.79
2025-01-05T01:21:27,1_3_10,battery,value,98.09,3.96
2025-01-05T01:22:45,1_2_7,battery,value,48.01,3.75
2025-01-05T01:22:45,1_3_10,battery,value,98.04,3.78
2025-01-05T01:24:03,1_2_7,battery,value,47.99,3.95
2025-01-05T01:24:03,1_3_10,battery,value,98.01,3.91
2025-01-05T01:25:21,1_2_7,battery,value,47.96,3.96
2025-01-05T01:25:21,1_3_10,battery,value,97.98,3.96
2025-01-05T01:26:28,1_2_7,battery,value,47.95,3.76
2025-01-05T01:26:28,1_3_10,battery,value,97.97,3.92
2025-01-05T01:27:37,1_2_7,battery,value,47.91,3.71
2025-01-05T01:27:37,1_3_10,battery,value,97.92,3.93
2025-01-05T01:28:56,1_2_7,battery,value,47.89,3.77
2025-01-05T01:28:56,1_3_10,battery,value,97.91,3.98
2025-01-05T01:30:04,1_2_7,battery,value,47.86,3.93
2025-01-05T01:30:04,1_3_10,battery,value,97.86,3.99
2025-01-05T01:31:07,1_2_7,battery,value,47.84,3.82
2025-01-05T01:31:07,1_3_10,battery,value,97.82,3.8
2025-01-05T01:32:07,1_2_7,battery,value,47.81,3.81
2025-01-05T01:32:07,1_3_10,battery,value,97.78,3.72
2025-01-05T01:33:08,1_2_7,battery,value,47.78,3.81
2025-01-05T01:33:08,1_3_10,battery,value,97.73,3.79
2025-01-05T01:34:18,1_2_7,battery,value,47.76,3.98
2025-01-05T01:34:18,1_3_10,battery,value,97.71,3.97
2025-01-05T01:35:26,1_2_7,battery,value,47.74,3.88
2025-01-05T01:35:26,1_3_10,battery,value,97.67,3.73
2025-01-05T01:36:41,1_2_7,battery,value,47.73,3.93
2025-01-05T01:36:41,1_3_10,battery,value,97.64,3.94
2025-01-05T01:37:59,1_2_7,battery,value,47.72,3.82
2025-01-05T01:37:59,1_3_10,battery,value,97.59,3.86
2025-01-05T01:39:20,1_2_7,battery,value,47.68,3.94
2025-01-05T01:39:20,1_3_10,battery,value,97.56,3.86
2025-01-05T01:40:41,1_2_7,battery,value,47.67,3.9
2025-01-05T01:40:41,1_3_10,battery,value,97.52,3.7
2025-01-05T01:41:43,1_2_7,battery,value,47.64,3.96
2025-01-05T01:41:43,1_3_10,battery,value,97.49,3.85
2025-01-05T01:43:09,1_2_7,battery,value,47.59,3.98
2025-01-05T01:43:09,1_3_10,battery,value,97.46,3.99
2025-01-05T01:44:30,1_2_7,battery,value,47.58,3.78
2025-01-05T01:44:30,1_3_10,battery,value,97.42,3.84
2025-01-05T01:45:32,1_2_7,battery,value,47.54,3.71
2025-01-05T01:45:32,1_3_10,battery,value,97.4,3.95
2025-01-05T01:46:53,1_2_7,battery,value,47.52,3.85
2025-01-05T01:46:53,1_3_10,battery,value,97.39,3.91
2025-01-05T01:48:15,1_2_7,battery,value,47.48,3.78
2025-01-05T01:48:15,1_3_10,battery,value,97.34,3.89
2025-01-05T01:49:44,1_2_7,battery,value,47.46,3.71
2025-01-05T01:49:44,1_3_10,battery,value,97.3,3.85
2025-01-05T01:51:08,1_2_7,battery,value,47.44,3.93
2025-01-05T01:51:08,1_3_10,battery,value,97.28,3.79
2025-01-05T01:52:21,1_2_7,battery,value,47.41,3.85
2025-01-05T01:52:21,1_3_10,battery,value,97.24,3.82
2025-01-05T01:53:31,1_2_7,battery,value,47.38,3.79
2025-01-05T01:53:31,1_3_10,battery,value,97.19,3.76
2025-01-05T01:54:38,1_2_7,battery,value,47.33,3.78
2025-01-05T01:54:38,1_3_10,battery,value,97.14,3.97
2025-01-05T01:55:41,1_2_7,battery,value,47.32,3.92
2025-01-05T01:55:41,1_3_10,battery,value,97.12,3.78
2025-01-05T01:56:46,1_2_7,battery,value,47.3,3.79
2025-01-05T01:56:46,1_3_10,battery,value,97.1,3.76
2025-01-05T01:57:56,1_2_7,battery,value,47.28,3.7
2025-01-05T01:57:56,1_3_10,battery,value,97.06,3.86
2025-01-05T01:59:03,1_2_7,battery,value,47.23,4.0
2025-01-05T01:59:03,1_3_10,battery,value,97.04,3.86
2025-01-05T02:00:24,1_2_7,battery,value,48.21,3.95
2025-01-05T02:00:24,1_3_10,battery,value,97.66,3.77
2025-01-05T02:01:50,1_2_7,battery,value,48.94,3.82
2025-01-05T02:01:50,1_3_10,battery,value,98.48,4.0
2025-01-05T02:03:08,1_2_7,battery,value,49.81,3.85
2025-01-05T02:03:08,1_3_10,battery,value,99.39,3.75
2025-01-05T02:04:11,1_2_7,battery,value,50.74,3.98
2025-01-05T02:04:11,1_3_10,battery,value,99.95,3.9
2025-01-05T02:05:19,1_2_7,battery,value,51.6,3.78
2025-01-05T02:05:19,1_3_10,battery,value,100.0,3.78
2025-01-05T02:06:20,1_2_7,battery,value,52.47,3.93
2025-01-05T02:06:20,1_3_10,battery,value,100.0,3.84
2025-01-05T02:07:21,1_2_7,battery,value,52.98,3.98
2025-01-05T02:07:21,1_3_10,battery,value,100.0,3.85
2025-01-05T02:08:47,1_2_7,battery,value,53.64,3.99
2025-01-05T02:08:47,1_3_10,battery,value,100.0,3.95
2025-01-05T02:10:11,1_2_7,battery,value,54.3,3.97
2025-01-05T02:10:11,1_3_10,battery,value,100.0,3.96
2025-01-05T02:11:17,1_2_7,battery,value,54.9,3.87
2025-01-05T02:11:17,1_3_10,battery,value,100.0,3.77
2025-01-05T02:12:45,1_2_7,battery,value,55.48,3.95
2025-01-05T02:12:45,1_3_10,battery,value,100.0,3.78
2025-01-05T02:14:04,1_2_7,battery,value,56.15,3.8
2025-01-05T02:14:04,1_3_10,battery,value,100.0,3.83
2025-01-05T02:15:29,1_2_7,battery,value,56.99,3.9
2025-01-05T02:15:29,1_3_10,battery,value,100.0,3.99
2025-01-05T02:16:36,1_2_7,battery,value,57.51,3.72
2025-01-05T02:16:36,1_3_10,battery,value,100.0,3.74
2025-01-05T02:17:47,1_2_7,battery,value,58.37,3.97
2025-01-05T02:17:47,1_3_10,battery,value,100.0,3.98
2025-01-05T02:18:57,1_2_7,battery,value,59.23,3.99
2025-01-05T02:18:57,1_3_10,battery,value,100.0,3.75
2025-01-05T02:20:10,1_2_7,battery,value,59.95,3.72
2025-01-05T02:20:10,1_3_10,battery,value,100.0,3.96
2025-01-05T02:21:17,1_2_7,battery,value,60.57,3.95
2025-01-05T02:21:17,1_3_10,battery,value,100.0,3.94
2025-01-05T02:22:23,1_2_7,battery,value,61.26,3.98
2025-01-05T02:22:23,1_3_10,battery,value,100.0,3.8
2025-01-05T02:23:26,1_2_7,battery,value,62.03,3.88
2025-01-05T02:23:26,1_3_10,battery,value,100.0,3.93
2025-01-05T02:24:55,1_2_7,battery,value,62.89,3.87
2025-01-05T02:24:55,1_3_10,battery,value,100.0,3.95
2025-01-05T02:26:17,1_2_7,battery,value,63.78,3.83
2025-01-05T02:26:17,1_3_10,battery,value,100.0,3.99
2025-01-05T02:27:26,1_2_7,battery,value,64.47,3.96
2025-01-05T02:27:26,1_3_10,battery,value,100.0,3.74
2025-01-05T02:28:45,1_2_7,battery,value,65.37,3.88
2025-01-05T02:28:45,1_3_10,battery,value,100.0,3.84
2025-01-05T02:29:56,1_2_7,battery,value,66.05,3.98
2025-01-05T02:29:56,1_3_10,battery,value,100.0,3.8
2025-01-05T02:30:57,1_2_7,battery,value,67.05,3.79
2025-01-05T02:30:57,1_3_10,battery,value,100.0,3.82
2025-01-05T02:32:13,1_2_7,battery,value,67.97,3.93
2025-01-05T02:32:13,1_3_10,battery,value,100.0,3.98
2025-01-05T02:33:28,1_2_7,battery,value,68.7,3.73
2025-01-05T02:33:28,1_3_10,battery,value,100.0,3.83
2025-01-05T02:34:43,1_2_7,battery,value,69.24,3.75
2025-01-05T02:34:43,1_3_10,battery,value,100.0,3.76
2025-01-05T02:36:13,1_2_7,battery,value,70.21,3.84
2025-01-05T02:36:13,1_3_10,battery,value,100.0,3.73
2025-01-05T02:37:24,1_2_7,battery,value,71.09,3.79
2025-01-05T02:37:24,1_3_10,battery,value,100.0,3.91
2025-01-05T02:38:54,1_2_7,battery,value,71.66,3.88
2025-01-05T02:38:54,1_3_10,battery,value,100.0,3.78
2025-01-05T02:40:14,1_2_7,battery,value,72.33,3.82
2025-01-05T02:40:14,1_3_10,battery,value,100.0,3.89
2025-01-05T02:41:40,1_2_7,battery,value,73.07,3.73
2025-01-05T02:41:40,1_3_10,battery,value,100.0,3.97
2025-01-05T02:42:43,1_2_7,battery,value,73.83,3.73
2025-01-05T02:42:43,1_3_10,battery,value,100.0,3.84
2025-01-05T02:44:01,1_2_7,battery,value,74.5,3.84
2025-01-05T02:44:01,1_3_10,battery,value,100.0,3.72
2025-01-05T02:45:12,1_2_7,battery,value,75.17,3.99
2025-01-05T02:45:12,1_3_10,battery,value,100.0,3.88
2025-01-05T02:46:35,1_2_7,battery,value,75.93,3.82
2025-01-05T02:46:35,1_3_10,battery,value,100.0,3.86
2025-01-05T02:47:41,1_2_7,battery,value,76.66,3.85
2025-01-05T02:47:41,1_3_10,battery,value,100.0,3.88
2025-01-05T02:48:43,1_2_7,battery,value,77.35,3.8
2025-01-05T02:48:43,1_3_10,battery,value,100.0,3.86
2025-01-05T02:49:48,1_2_7,battery,value,78.27,3.91
2025-01-05T02:49:48,1_3_10,battery,value,100.0,3.88
2025-01-05T02:51:01,1_2_7,battery,value,79.26,3.94
2025-01-05T02:51:01,1_3_10,battery,value,100.0,3.74
2025-01-05T02:52:20,1_2_7,battery,value,80.2,3.81
2025-01-05T02:52:20,1_3_10,battery,value,100.0,3.86
2025-01-05T02:53:43,1_2_7,battery,value,80.89,3.71
2025-01-05T02:53:43,1_3_10,battery,value,100.0,3.71
2025-01-05T02:54:54,1_2_7,battery,value,81.73,3.76
2025-01-05T02:54:54,1_3_10,battery,value,100.0,3.85
2025-01-05T02:56:23,1_2_7,battery,value,82.35,3.76
2025-01-05T02:56:23,1_3_10,battery,value,100.0,3.94
2025-01-05T02:57:24,1_2_7,battery,value,82.98,3.84
2025-01-05T02:57:24,1_3_10,battery,value,100.0,3.81
2025-01-05T02:58:52,1_2_7,battery,value,83.71,3.79
2025-01-05T02:58:52,1_3_10,battery,value,100.0,3.74
2025-01-05T03:00:18,1_2_7,battery,value,84.59,3.83
2025-01-05T03:00:18,1_3_10,battery,value,100.0,3.72
2025-01-05T03:01:28,1_2_7,battery,value,85.39,3.87
2025-01-05T03:01:28,1_3_10,battery,value,100.0,3.89
2025-01-05T03:02:50,1_2_7,battery,value,85.95,3.93
2025-01-05T03:02:50,1_3_10,battery,value,100.0,3.73
2025-01-05T03:03:52,1_2_7,battery,value,86.57,3.81
2025-01-05T03:03:52,1_3_10,battery,value,100.0,3.77
2025-01-05T03:05:03,1_2_7,battery,value,87.42,3.75
2025-01-05T03:05:03,1_3_10,battery,value,100.0,3.83
2025-01-05T03:06:32,1_2_7,battery,value,87.95,3.87
2025-01-05T03:06:32,1_3_10,battery,value,100.0,3.89
2025-01-05T03:07:36,1_2_7,battery,value,88.57,3.92
2025-01-05T03:07:36,1_3_10,battery,value,100.0,3.76
2025-01-05T03:09:03,1_2_7,battery,value,89.21,3.78
2025-01-05T03:09:03,1_3_10,battery,value,100.0,3.99
2025-01-05T03:10:32,1_2_7,battery,value,89.95,3.96
2025-01-05T03:10:32,1_3_10,battery,value,100.0,3.92
2025-01-05T03:11:42,1_2_7,battery,value,90.54,3.71
2025-01-05T03:11:42,1_3_10,battery,value,100.0,3.72
2025-01-05T03:13:05,1_2_7,battery,value,91.31,3.95
2025-01-05T03:13:05,1_3_10,battery,value,100.0,3.87
2025-01-05T03:14:05,1_2_7,battery,value,91.98,3.99
2025-01-05T03:14:05,1_3_10,battery,value,100.0,3.73
2025-01-05T03:15:26,1_2_7,battery,value,92.67,3.98
2025-01-05T03:15:26,1_3_10,battery,value,100.0,3.9
2025-01-05T03:16:51,1_2_7,battery,value,93.64,3.81
2025-01-05T03:16:51,1_3_10,battery,value,100.0,3.97
2025-01-05T03:18:04,1_2_7,battery,value,94.27,3.98
2025-01-05T03:18:04,1_3_10,battery,value,100.0,3.88
2025-01-05T03:19:15,1_2_7,battery,value,95.02,3.81
2025-01-05T03:19:15,1_3_10,battery,value,100.0,3.82
2025-01-05T03:20:30,1_2_7,battery,value,95.89,3.78
2025-01-05T03:20:30,1_3_10,battery,value,100.0,3.89
2025-01-05T03:21:39,1_2_7,battery,value,96.54,3.98
2025-01-05T03:21:39,1_3_10,battery,value,100.0,3.89
2025-01-05T03:22:48,1_2_7,battery,value,97.18,3.99
2025-01-05T03:22:48,1_3_10,battery,value,100.0,3.99
2025-01-05T03:23:52,1_2_7,battery,value,98.09,3.99
2025-01-05T03:23:52,1_3_10,battery,value,100.0,3.88
2025-01-05T03:25:20,1_2_7,battery,value,98.68,3.76
2025-01-05T03:25:20,1_3_10,battery,value,100.0,3.71
2025-01-05T03:26:50,1_2_7,battery,value,99.47,3.8
2025-01-05T03:26:50,1_3_10,battery,value,100.0,3.88
2025-01-05T03:28:05,1_2_7,battery,value,100.0,3.97
2025-01-05T03:28:05,1_3_10,battery,value,100.0,3.93
2025-01-05T03:29:17,1_2_7,battery,value,100.0,4.0
2025-01-05T03:29:17,1_3_10,battery,value,100.0,3.77
2025-01-05T03:30:43,1_2_7,battery,value,100.0,3.78
2025-01-05T03:30:43,1_3_10,battery,value,100.0,3.87
2025-01-05T03:31:52,1_2_7,battery,value,100.0,3.95
2025-01-05T03:31:52,1_3_10,battery,value,100.0,4.0
2025-01-05T03:33:04,1_2_7,battery,value,100.0,3.7
2025-01-05T03:33:04,1_3_10,battery,value,100.0,3.86
2025-01-05T03:34:08,1_2_7,battery,value,100.0,3.81
2025-01-05T03:34:08,1_3_10,battery,value,100.0,3.8
2025-01-05T03:35:36,1_2_7,battery,value,100.0,3.81
2025-01-05T03:35:36,1_3_10,battery,value,100.0,3.77
2025-01-05T03:37:06,1_2_7,battery,value,100.0,3.8
2025-01-05T03:37:06,1_3_10,battery,value,100.0,3.98
2025-01-05T03:38:29,1_2_7,battery,value,100.0,3.77
2025-01-05T03:38:29,1_3_10,battery,value,100.0,3.92
2025-01-05T03:39:34,1_2_7,battery,value,100.0,3.93
2025-01-05T03:39:34,1_3_10,battery,value,100.0,3.8
2025-01-05T03:40:49,1_2_7,battery,value,100.0,3.74
2025-01-05T03:40:49,1_3_10,battery,value,100.0,3.77
2025-01-05T03:42:09,1_2_7,battery,value,100.0,3.8
2025-01-05T03:42:09,1_3_10,battery,value,100.0,3.98
2025-01-05T03:43:22,1_2_7,battery,value,100.0,3.94
2025-01-05T03:43:22,1_3_10,battery,value,100.0,4.0
2025-01-05T03:44:49,1_2_7,battery,value,100.0,3.78
2025-01-05T03:44:49,1_3_10,battery,value,100.0,3.97
2025-01-05T03:46:04,1_2_7,battery,value,100.0,3.71
2025-01-05T03:46:04,1_3_10,battery,value,100.0,3.71
2025-01-05T03:47:09,1_2_7,battery,value,100.0,3.99
2025-01-05T03:47:09,1_3_10,battery,value,100.0,3.95
2025-01-05T03:48:15,1_2_7,battery,value,100.0,3.99
2025-01-05T03:48:15,1_3_10,battery,value,100.0,3.88
2025-01-05T03:49:39,1_2_7,battery,value,100.0,3.86
2025-01-05T03:49:39,1_3_10,battery,value,100.0,3.93
2025-01-05T03:50:45,1_2_7,battery,value,100.0,3.97
2025-01-05T03:50:45,1_3_10,battery,value,100.0,3.74
2025-01-05T03:51:55,1_2_7,battery,value,100.0,3.79
2025-01-05T03:51:55,1_3_10,battery,value,100.0,3.84
2025-01-05T03:53:09,1_2_7,battery,value,100.0,3.92
2025-01-05T03:53:09,1_3_10,battery,value,100.0,3.82
2025-01-05T03:54:24,1_2_7,battery,value,100.0,3.76
2025-01-05T03:54:24,1_3_10,battery,value,100.0,3.9
2025-01-05T03:55:24,1_2_7,battery,value,100.0,3.8
2025-01-05T03:55:24,1_3_10,battery,value,100.0,3.89
2025-01-05T03:56:42,1_2_7,battery,value,100.0,3.88
2025-01-05T03:56:42,1_3_10,battery,value,100.0,3.71
2025-01-05T03:57:52,1_2_7,battery,value,100.0,3.79
2025-01-05T03:57:52,1_3_10,battery,value,100.0,3.84
2025-01-05T03:59:03,1_2_7,battery,value,100.0,3.9
2025-01-05T03:59:03,1_3_10,battery,value,100.0,3.75
2025-01-05T04:00:31,1_2_7,battery,value,99.98,3.74
2025-01-05T04:00:31,1_3_10,battery,value,99.97,3.9
2025-01-05T04:01:54,1_2_7,battery,value,99.97,3.72
2025-01-05T04:01:54,1_3_10,battery,value,99.94,3.9
2025-01-05T04:03:10,1_2_7,battery,value,99.92,3.74
2025-01-05T04:03:10,1_3_10,battery,value,99.92,3.99
2025-01-05T04:04:10,1_2_7,battery,value,99.91,3.73
2025-01-05T04:04:10,1_3_10,battery,value,99.9,3.99
2025-01-05T04:05:40,1_2_7,battery,value,99.86,3.91
2025-01-05T04:05:40,1_3_10,battery,value,99.87,3.92
2025-01-05T04:06:51,1_2_7,battery,value,99.82,3.98
2025-01-05T04:06:51,1_3_10,battery,value,99.83,3.87
2025-01-05T04:08:15,1_2_7,battery,value,99.79,3.78
2025-01-05T04:08:15,1_3_10,battery,value,99.79,3.96
2025-01-05T04:09:37,1_2_7,battery,value,99.77,3.72
2025-01-05T04:09:37,1_3_10,battery,value,99.77,3.94
2025-01-05T04:10:39,1_2_7,battery,value,99.74,3.94
2025-01-05T04:10:39,1_3_10,battery,value,99.73,3.86
2025-01-05T04:11:56,1_2_7,battery,value,99.69,3.96
2025-01-05T04:11:56,1_3_10,battery,value,99.71,3.79
2025-01-05T04:13:16,1_2_7,battery,value,99.65,3.75
2025-01-05T04:13:16,1_3_10,battery,value,99.68,3.76
2025-01-05T04:14:31,1_2_7,battery,value,99.63,3.91
2025-01-05T04:14:31,1_3_10,battery,value,99.66,4.0
2025-01-05T04:15:56,1_2_7,battery,value,99.6,3.92
2025-01-05T04:15:56,1_3_10,battery,value,99.61,3.89
2025-01-05T04:17:13,1_2_7,battery,value,99.56,3.72
2025-01-05T04:17:13,1_3_10,battery,value,99.58,3.98
2025-01-05T04:18:30,1_2_7,battery,value,99.52,4.0
2025-01-05T04:18:30,1_3_10,battery,value,99.53,3.8
2025-01-05T04:19:34,1_2_7,battery,value,99.48,3.87
2025-01-05T04:19:34,1_3_10,battery,value,99.52,3.79
2025-01-05T04:20:55,1_2_7,battery,value,99.44,3.93
2025-01-05T04:20:55,1_3_10,battery,value,99.47,3.93
2025-01-05T04:22:19,1_2_7,battery,value,99.43,3.89
2025-01-05T04:22:19,1_3_10,battery,value,99.43,3.77
2025-01-05T04:23:35,1_2_7,battery,value,99.4,3.7
2025-01-05T04:23:35,1_3_10,battery,value,99.4,3.96
2025-01-05T04:25:03,1_2_7,battery,value,99.36,3.76
2025-01-05T04:25:03,1_3_10,battery,value,99.38,3.96
2025-01-05T04:26:09,1_2_7,battery,value,99.32,3.95
2025-01-05T04:26:09,1_3_10,battery,value,99.37,3.86
2025-01-05T04:27:27,1_2_7,battery,value,99.3,3.72
2025-01-05T04:27:27,1_3_10,battery,value,99.34,3.84
2025-01-05T04:28:47,1_2_7,battery,value,99.28,3.84
2025-01-05T04:28:47,1_3_10,battery,value,99.32,3.94
2025-01-05T04:30:16,1_2_7,battery,value,99.27,3.74
2025-01-05T04:30:16,1_3_10,battery,value,99.3,3.71
