timestamp,bucket,_measurement,_field,value
2025-01-05T00:52:01,1_3_10,battery,value,98.65
2025-01-05T00:53:27,1_2_7,battery,value,48.71
2025-01-05T00:53:27,1_3_10,battery,value,98.64
2025-01-05T00:54:32,1_2_7,battery,value,48.66
2025-01-05T00:54:32,1_3_10,battery,value,98.62
2025-01-05T00:55:37,1_2_7,battery,value,48.64
2025-01-05T00:55:37,1_3_10,battery,value,98.59
2025-01-05T00:56:52,1_2_7,battery,value,48.62
2025-01-05T00:56:52,1_3_10,battery,value,98.55
2025-01-05T00:58:22,1_2_7,battery,value,48.58
2025-01-05T00:58:22,1_3_10,battery,value,98.53
2025-01-05T00:59:26,1_2_7,battery,value,48.57
2025-01-05T00:59:26,1_3_10,battery,value,98.49
2025-01-05T01:00:52,1_2_7,battery,value,48.54
2025-01-05T01:00:52,1_3_10,battery,value,98.47
2025-01-05T01:02:05,1_2_7,battery,value,48.52
2025-01-05T01:02:05,1_3_10,battery,value,98.45
2025-01-05T01:03:26,1_2_7,battery,value,48.49
2025-01-05T01:03:26,1_3_10,battery,value,98.42
2025-01-05T01:04:49,1_2_7,battery,value,48.46
2025-01-05T01:04:49,1_3_10,battery,value,98.39
2025-01-05T01:06:07,1_2_7,battery,value,48.43
2025-01-05T01:06:07,1_3_10,battery,value,98.37
2025-01-05T01:07:11,1_2_7,battery,value,48.39
2025-01-05T01:07:11,1_3_10,battery,value,98.33
2025-01-05T01:08:16,1_2_7,battery,value,48.34
2025-01-05T01:08:16,1_3_10,battery,value,98.31
2025-01-05T01:09:37,1_2_7,battery,value,48.33
2025-01-05T01:09:37,1_3_10,battery,value,98.29
2025-01-05T01:10:48,1_2_7,battery,value,48.31
2025-01-05T01:10:48,1_3_10,battery,value,98.24
2025-01-05T01:12:09,1_2_7,battery,value,48.3
2025-01-05T01:12:09,1_3_10,battery,value,98.23
2025-01-05T01:13:14,1_2_7,battery,value,48.27
2025-01-05T01:13:14,1_3_10,battery,value,98.21
2025-01-05T01:14:22,1_2_7,battery,value,48.24
2025-01-05T01:14:22,1_3_10,battery,value,98.2
2025-01-05T01:15:50,1_2_7,battery,value,48.22
2025-01-05T01:15:50,1_3_10,battery,value,98.17
2025-01-05T01:17:18,1_2_7,battery,value,48.19
2025-01-05T01:17:18,1_3_10,battery,value,98.14
2025-01-05T01:18:42,1_2_7,battery,value,48.16
2025-01-05T01:18:42,1_3_10,battery,value,98.12
2025-01-05T01:19:50,1_2_7,battery,value,48.15
2025-01-05T01:19:50,1_3_10,battery,value,98.09
2025-01-05T01:20:53,1_2_7,battery,value,48.1
2025-01-05T01:20:53,1_3_10,battery,value,98.06
2025-01-05T01:22:11,1_2_7,battery,value,48.07
2025-01-05T01:22:11,1_3_10,battery,value,98.05
2025-01-05T01:23:17,1_2_7,battery,value,48.03
2025-01-05T01:23:17,1_3_10,battery,value,98.03
2025-01-05T01:24:23,1_2_7,battery,value,48.0
2025-01-05T01:24:23,1_3_10,battery,value,98.01
2025-01-05T01:25:47,1_2_7,battery,value,47.96
2025-01-05T01:25:47,1_3_10,battery,value,97.98
2025-01-05T01:27:05,1_2_7,battery,value,47.94
2025-01-05T01:27:05,1_3_10,battery,value,97.95
2025-01-05T01:28:28,1_2_7,battery,value,47.92
2025-01-05T01:28:28,1_3_10,battery,value,97.91
2025-01-05T01:29:45,1_2_7,battery,value,47.89
2025-01-05T01:29:45,1_3_10,battery,value,97.9
2025-01-05T01:30:52,1_2_7,battery,value,47.85
2025-01-05T01:30:52,1_3_10,battery,value,97.87
2025-01-05T01:32:01,1_2_7,battery,value,47.82
2025-01-05T01:32:01,1_3_10,battery,value,97.85
2025-01-05T01:33:01,1_2_7,battery,value,47.79
2025-01-05T01:33:01,1_3_10,battery,value,97.81
2025-01-05T01:34:30,1_2_7,battery,value,47.75
2025-01-05T01:34:30,1_3_10,battery,value,97.8
2025-01-05T01:35:43,1_2_7,battery,value,47.71
2025-01-05T01:35:43,1_3_10,battery,value,97.78
2025-01-05T01:36:53,1_2_7,battery,value,47.69
2025-01-05T01:36:53,1_3_10,battery,value,97.76
2025-01-05T01:37:56,1_2_7,battery,value,47.66
2025-01-05T01:37:56,1_3_10,battery,value,97.73
2025-01-05T01:39:01,1_2_7,battery,value,47.63
2025-01-05T01:39:01,1_3_10,battery,value,97.68
2025-01-05T01:40:07,1_2_7,battery,value,47.62
2025-01-05T01:40:07,1_3_10,battery,value,97.64
2025-01-05T01:41:14,1_2_7,battery,value,47.59
2025-01-05T01:41:14,1_3_10,battery,value,97.61
2025-01-05T01:42:20,1_2_7,battery,value,47.55
2025-01-05T01:42:20,1_3_10,battery,value,97.59
2025-01-05T01:43:37,1_2_7,battery,value,47.5
2025-01-05T01:43:37,1_3_10,battery,value,97.56
2025-01-05T01:45:06,1_2_7,battery,value,47.46
2025-01-05T01:45:06,1_3_10,battery,value,97.54
2025-01-05T01:46:26,1_2_7,battery,value,47.43
2025-01-05T01:46:26,1_3_10,battery,value,97.49
2025-01-05T01:47:52,1_2_7,battery,value,47.39
2025-01-05T01:47:52,1_3_10,battery,value,97.46
2025-01-05T01:49:21,1_2_7,battery,value,47.35
2025-01-05T01:49:21,1_3_10,battery,value,97.43
2025-01-05T01:50:47,1_2_7,battery,value,47.3
2025-01-05T01:50:47,1_3_10,battery,value,97.39
2025-01-05T01:51:58,1_2_7,battery,value,47.26
2025-01-05T01:51:58,1_3_10,battery,value,97.36
2025-01-05T01:53:16,1_2_7,battery,value,47.21
2025-01-05T01:53:16,1_3_10,battery,value,97.33
2025-01-05T01:54:42,1_2_7,battery,value,47.19
2025-01-05T01:54:42,1_3_10,battery,value,97.28
2025-01-05T01:56:11,1_2_7,battery,value,47.16
2025-01-05T01:56:11,1_3_10,battery,value,97.27
2025-01-05T01:57:16,1_2_7,battery,value,47.14
2025-01-05T01:57:16,1_3_10,battery,value,97.22
2025-01-05T01:58:33,1_2_7,battery,value,47.09
2025-01-05T01:58:33,1_3_10,battery,value,97.19
2025-01-05T02:00:00,1_2_7,battery,value,47.62
2025-01-05T02:00:00,1_3_10,battery,value,97.69
2025-01-05T02:01:18,1_2_7,battery,value,48.19
2025-01-05T02:01:18,1_3_10,battery,value,98.64
2025-01-05T02:02:42,1_2_7,battery,value,49.05
2025-01-05T02:02:42,1_3_10,battery,value,99.36
2025-01-05T02:03:50,1_2_7,battery,value,49.89
2025-01-05T02:03:50,1_3_10,battery,value,100.0
2025-01-05T02:05:13,1_2_7,battery,value,50.76
2025-01-05T02:05:13,1_3_10,battery,value,100.0
2025-01-05T02:06:31,1_2_7,battery,value,51.63
2025-01-05T02:06:31,1_3_10,battery,value,100.0
2025-01-05T02:07:39,1_2_7,battery,value,52.25
2025-01-05T02:07:39,1_3_10,battery,value,100.0
2025-01-05T02:08:42,1_2_7,battery,value,53.0
2025-01-05T02:08:42,1_3_10,battery,value,100.0
2025-01-05T02:09:46,1_2_7,battery,value,53.67
2025-01-05T02:09:46,1_3_10,battery,value,100.0
2025-01-05T02:10:50,1_2_7,battery,value,54.56
2025-01-05T02:10:50,1_3_10,battery,value,100.0
2025-01-05T02:11:54,1_2_7,battery,value,55.16
2025-01-05T02:11:54,1_3_10,battery,value,100.0
2025-01-05T02:13:21,1_2_7,battery,value,55.75
2025-01-05T02:13:21,1_3_10,battery,value,100.0
2025-01-05T02:14:22,1_2_7,battery,value,56.34
2025-01-05T02:14:22,1_3_10,battery,value,100.0
2025-01-05T02:15:36,1_2_7,battery,value,56.84
2025-01-05T02:15:36,1_3_10,battery,value,100.0
2025-01-05T02:17:05,1_2_7,battery,value,57.54
2025-01-05T02:17:05,1_3_10,battery,value,100.0
2025-01-05T02:18:26,1_2_7,battery,value,58.4
2025-01-05T02:18:26,1_3_10,battery,value,100.0
2025-01-05T02:19:54,1_2_7,battery,value,59.07
2025-01-05T02:19:54,1_3_10,battery,value,100.0
2025-01-05T02:21:01,1_2_7,battery,value,59.75
2025-01-05T02:21:01,1_3_10,battery,value,100.0
2025-01-05T02:22:13,1_2_7,battery,value,60.31
2025-01-05T02:22:13,1_3_10,battery,value,100.0
2025-01-05T02:23:37,1_2_7,battery,value,60.85
2025-01-05T02:23:37,1_3_10,battery,value,100.0
2025-01-05T02:25:01,1_2_7,battery,value,61.38
2025-01-05T02:25:01,1_3_10,battery,value,100.0
2025-01-05T02:26:22,1_2_7,battery,value,61.97
2025-01-05T02:26:22,1_3_10,battery,value,100.0
2025-01-05T02:27:38,1_2_7,battery,value,62.64
2025-01-05T02:27:38,1_3_10,battery,value,100.0
2025-01-05T02:29:02,1_2_7,battery,value,63.16
2025-01-05T02:29:02,1_3_10,battery,value,100.0
2025-01-05T02:30:23,1_2_7,battery,value,63.78
2025-01-05T02:30:23,1_3_10,battery,value,100.0
2025-01-05T02:31:32,1_2_7,battery,value,64.78
2025-01-05T02:31:32,1_3_10,battery,value,100.0
2025-01-05T02:32:43,1_2_7,battery,value,65.73
2025-01-05T02:32:43,1_3_10,battery,value,100.0
2025-01-05T02:33:54,1_2_7,battery,value,66.51
2025-01-05T02:33:54,1_3_10,battery,value,100.0
2025-01-05T02:35:10,1_2_7,battery,value,67.06
2025-01-05T02:35:10,1_3_10,battery,value,100.0
2025-01-05T02:36:15,1_2_7,battery,value,67.64
2025-01-05T02:36:15,1_3_10,battery,value,100.0
2025-01-05T02:37:25,1_2_7,battery,value,68.6
2025-01-05T02:37:25,1_3_10,battery,value,100.0
2025-01-05T02:38:52,1_2_7,battery,value,69.59
2025-01-05T02:38:52,1_3_10,battery,value,100.0
2025-01-05T02:40:07,1_2_7,battery,value,70.45
2025-01-05T02:40:07,1_3_10,battery,value,100.0
2025-01-05T02:41:33,1_2_7,battery,value,70.98
2025-01-05T02:41:33,1_3_10,battery,value,100.0
2025-01-05T02:42:54,1_2_7,battery,value,71.74
2025-01-05T02:42:54,1_3_10,battery,value,100.0
2025-01-05T02:44:04,1_2_7,battery,value,72.25
2025-01-05T02:44:04,1_3_10,battery,value,100.0
2025-01-05T02:45:22,1_2_7,battery,value,72.8
2025-01-05T02:45:22,1_3_10,battery,value,100.0
2025-01-05T02:46:50,1_2_7,battery,value,73.69
2025-01-05T02:46:50,1_3_10,battery,value,100.0
2025-01-05T02:48:18,1_2_7,battery,value,74.63
2025-01-05T02:48:18,1_3_10,battery,value,100.0
2025-01-05T02:49:27,1_2_7,battery,value,75.52
2025-01-05T02:49:27,1_3_10,battery,value,100.0
2025-01-05T02:50:57,1_2_7,battery,value,76.45
2025-01-05T02:50:57,1_3_10,battery,value,100.0
2025-01-05T02:52:07,1_2_7,battery,value,77.26
2025-01-05T02:52:07,1_3_10,battery,value,100.0
2025-01-05T02:53:16,1_2_7,battery,value,77.79
2025-01-05T02:53:16,1_3_10,battery,value,100.0
2025-01-05T02:54:36,1_2_7,battery,value,78.36
2025-01-05T02:54:36,1_3_10,battery,value,100.0
2025-01-05T02:55:50,1_2_7,battery,value,79.24
2025-01-05T02:55:50,1_3_10,battery,value,100.0
2025-01-05T02:57:18,1_2_7,battery,value,80.11
2025-01-05T02:57:18,1_3_10,battery,value,100.0
2025-01-05T02:58:34,1_2_7,battery,value,80.66
2025-01-05T02:58:34,1_3_10,battery,value,100.0
2025-01-05T02:59:55,1_2_7,battery,value,81.58
2025-01-05T02:59:55,1_3_10,battery,value,100.0
2025-01-05T03:00:56,1_2_7,battery,value,82.39
2025-01-05T03:00:56,1_3_10,battery,value,100.0
2025-01-05T03:02:11,1_2_7,battery,value,83.13
2025-01-05T03:02:11,1_3_10,battery,value,100.0
2025-01-05T03:03:29,1_2_7,battery,value,83.77
2025-01-05T03:03:29,1_3_10,battery,value,100.0
2025-01-05T03:04:50,1_2_7,battery,value,84.72
2025-01-05T03:04:50,1_3_10,battery,value,100.0
2025-01-05T03:05:53,1_2_7,battery,value,85.42
2025-01-05T03:05:53,1_3_10,battery,value,100.0
2025-01-05T03:07:01,1_2_7,battery,value,86.04
2025-01-05T03:07:01,1_3_10,battery,value,100.0
2025-01-05T03:08:23,1_2_7,battery,value,86.72
2025-01-05T03:08:23,1_3_10,battery,value,100.0
2025-01-05T03:09:36,1_2_7,battery,value,87.29
2025-01-05T03:09:36,1_3_10,battery,value,100.0
2025-01-05T03:10:56,1_2_7,battery,value,88.24
2025-01-05T03:10:56,1_3_10,battery,value,100.0
2025-01-05T03:12:02,1_2_7,battery,value,88.89
2025-01-05T03:12:02,1_3_10,battery,value,100.0
2025-01-05T03:13:23,1_2_7,battery,value,89.78
2025-01-05T03:13:23,1_3_10,battery,value,100.0
2025-01-05T03:14:51,1_2_7,battery,value,90.38
2025-01-05T03:14:51,1_3_10,battery,value,100.0
2025-01-05T03:15:53,1_2_7,battery,value,90.89
2025-01-05T03:15:53,1_3_10,battery,value,100.0
2025-01-05T03:17:14,1_2_7,battery,value,91.84
2025-01-05T03:17:14,1_3_10,battery,value,100.0
2025-01-05T03:18:14,1_2_7,battery,value,92.78
2025-01-05T03:18:14,1_3_10,battery,value,100.0
2025-01-05T03:19:25,1_2_7,battery,value,93.59
2025-01-05T03:19:25,1_3_10,battery,value,100.0
2025-01-05T03:20:37,1_2_7,battery,value,94.19
2025-01-05T03:20:37,1_3_10,battery,value,100.0
2025-01-05T03:21:49,1_2_7,battery,value,94.76
2025-01-05T03:21:49,1_3_10,battery,value,100.0
2025-01-05T03:22:57,1_2_7,battery,value,95.61
2025-01-05T03:22:57,1_3_10,battery,value,100.0
2025-01-05T03:24:21,1_2_7,battery,value,96.51
2025-01-05T03:24:21,1_3_10,battery,value,100.0
2025-01-05T03:25:39,1_2_7,battery,value,97.09
2025-01-05T03:25:39,1_3_10,battery,value,100.0
2025-01-05T03:27:09,1_2_7,battery,value,97.71
2025-01-05T03:27:09,1_3_10,battery,value,100.0
2025-01-05T03:28:33,1_2_7,battery,value,98.63
2025-01-05T03:28:33,1_3_10,battery,value,100.0
2025-01-05T03:29:59,1_2_7,battery,value,99.46
2025-01-05T03:29:59,1_3_10,battery,value,100.0
2025-01-05T03:31:19,1_2_7,battery,value,100.0
2025-01-05T03:31:19,1_3_10,battery,value,100.0
2025-01-05T03:32:30,1_2_7,battery,value,100.0
2025-01-05T03:32:30,1_3_10,battery,value,100.0
2025-01-05T03:33:36,1_2_7,battery,value,100.0
2025-01-05T03:33:36,1_3_10,battery,value,100.0
2025-01-05T03:35:04,1_2_7,battery,value,100.0
2025-01-05T03:35:04,1_3_10,battery,value,100.0
2025-01-05T03:36:22,1_2_7,battery,value,100.0
2025-01-05T03:36:22,1_3_10,battery,value,100.0
2025-01-05T03:37:29,1_2_7,battery,value,100.0
2025-01-05T03:37:29,1_3_10,battery,value,100.0
2025-01-05T03:38:56,1_2_7,battery,value,100.0
2025-01-05T03:38:56,1_3_10,battery,value,100.0
2025-01-05T03:40:07,1_2_7,battery,value,100.0
2025-01-05T03:40:07,1_3_10,battery,value,100.0
2025-01-05T03:41:32,1_2_7,battery,value,100.0
2025-01-05T03:41:32,1_3_10,battery,value,100.0
2025-01-05T03:42:45,1_2_7,battery,value,100.0
2025-01-05T03:42:45,1_3_10,battery,value,100.0
2025-01-05T03:44:07,1_2_7,battery,value,100.0
2025-01-05T03:44:07,1_3_10,battery,value,100.0
2025-01-05T03:45:23,1_2_7,battery,value,100.0
2025-01-05T03:45:23,1_3_10,battery,value,100.0
2025-01-05T03:46:32,1_2_7,battery,value,100.0
2025-01-05T03:46:32,1_3_10,battery,value,100.0
2025-01-05T03:47:33,1_2_7,battery,value,100.0
2025-01-05T03:47:33,1_3_10,battery,value,100.0
2025-01-05T03:49:03,1_2_7,battery,value,100.0
2025-01-05T03:49:03,1_3_10,battery,value,100.0
2025-01-05T03:50:27,1_2_7,battery,value,100.0
2025-01-05T03:50:27,1_3_10,battery,value,100.0
2025-01-05T03:51:49,1_2_7,battery,value,100.0
2025-01-05T03:51:49,1_3_10,battery,value,100.0
2025-01-05T03:53:01,1_2_7,battery,value,100.0
2025-01-05T03:53:01,1_3_10,battery,value,100.0
2025-01-05T03:54:19,1_2_7,battery,value,100.0
2025-01-05T03:54:19,1_3_10,battery,value,100.0
2025-01-05T03:55:46,1_2_7,battery,value,100.0
2025-01-05T03:55:46,1_3_10,battery,value,100.0
2025-01-05T03:57:10,1_2_7,battery,value,100.0
2025-01-05T03:57:10,1_3_10,battery,value,100.0
2025-01-05T03:58:17,1_2_7,battery,value,100.0
2025-01-05T03:58:17,1_3_10,battery,value,100.0
2025-01-05T03:59:25,1_2_7,battery,value,100.0
2025-01-05T03:59:25,1_3_10,battery,value,100.0
2025-01-05T04:00:53,1_2_7,battery,value,99.98
2025-01-05T04:00:53,1_3_10,battery,value,99.97
2025-01-05T04:01:55,1_2_7,battery,value,99.94
2025-01-05T04:01:55,1_3_10,battery,value,99.95
2025-01-05T04:03:16,1_2_7,battery,value,99.93
2025-01-05T04:03:16,1_3_10,battery,value,99.93
2025-01-05T04:04:32,1_2_7,battery,value,99.89
2025-01-05T04:04:32,1_3_10,battery,value,99.89
2025-01-05T04:05:43,1_2_7,battery,value,99.88
2025-01-05T04:05:43,1_3_10,battery,value,99.87
2025-01-05T04:06:47,1_2_7,battery,value,99.84
2025-01-05T04:06:47,1_3_10,battery,value,99.86
2025-01-05T04:08:02,1_2_7,battery,value,99.81
2025-01-05T04:08:02,1_3_10,battery,value,99.82
2025-01-05T04:09:24,1_2_7,battery,value,99.77
2025-01-05T04:09:24,1_3_10,battery,value,99.79
2025-01-05T04:10:32,1_2_7,battery,value,99.73
2025-01-05T04:10:32,1_3_10,battery,value,99.77
2025-01-05T04:11:41,1_2_7,battery,value,99.69
2025-01-05T04:11:41,1_3_10,battery,value,99.72
2025-01-05T04:13:06,1_2_7,battery,value,99.68
2025-01-05T04:13:06,1_3_10,battery,value,99.7
2025-01-05T04:14:28,1_2_7,battery,value,99.65
2025-01-05T04:14:28,1_3_10,battery,value,99.68
2025-01-05T04:15:37,1_2_7,battery,value,99.64
2025-01-05T04:15:37,1_3_10,battery,value,99.64
2025-01-05T04:17:06,1_2_7,battery,value,99.62
2025-01-05T04:17:06,1_3_10,battery,value,99.63
2025-01-05T04:18:28,1_2_7,battery,value,99.58
2025-01-05T04:18:28,1_3_10,battery,value,99.59
2025-01-05T04:19:40,1_2_7,battery,value,99.53
2025-01-05T04:19:40,1_3_10,battery,value,99.55
2025-01-05T04:21:06,1_2_7,battery,value,99.49
2025-01-05T04:21:06,1_3_10,battery,value,99.5
2025-01-05T04:22:32,1_2_7,battery,value,99.45
2025-01-05T04:22:32,1_3_10,battery,value,99.46
2025-01-05T04:23:56,1_2_7,battery,value,99.41
2025-01-05T04:23:56,1_3_10,battery,value,99.44
2025-01-05T04:25:15,1_2_7,battery,value,99.37
2025-01-05T04:25:15,1_3_10,battery,value,99.39
2025-01-05T04:26:45,1_2_7,battery,value,99.33
2025-01-05T04:26:45,1_3_10,battery,value,99.36
2025-01-05T04:28:05,1_2_7,battery,value,99.29
2025-01-05T04:28:05,1_3_10,battery,value,99.32
2025-01-05T04:29:09,1_2_7,battery,value,99.27
2025-01-05T04:29:09,1_3_10,battery,value,99.29
2025-01-05T04:30:26,1_2_7,battery,value,99.23
2025-01-05T04:30:26,1_3_10,battery,value,99.28
2025-01-05T04:31:44,1_2_7,battery,value,99.2
2025-01-05T04:31:44,1_3_10,battery,value,99.25
2025-01-05T04:32:55,1_2_7,battery,value,99.17
2025-01-05T04:32:55,1_3_10,battery,value,99.21
2025-01-05T04:34:24,1_2_7,battery,value,99.13
2025-01-05T04:34:24,1_3_10,battery,value,99.16
2025-01-05T04:35:35,1_2_7,battery,value,99.11
2025-01-05T04:35:35,1_3_10,battery,value,99.12
2025-01-05T04:37:02,1_2_7,battery,value,99.08
2025-01-05T04:37:02,1_3_10,battery,value,99.11
2025-01-05T04:38:26,1_2_7,battery,value,99.04
2025-01-05T04:38:26,1_3_10,battery,value,99.09
2025-01-05T04:39:52,1_2_7,battery,value,99.02
2025-01-05T04:39:52,1_3_10,battery,value,99.04
2025-01-05T04:40:57,1_2_7,battery,value,99.01
2025-01-05T04:40:57,1_3_10,battery,value,99.01
2025-01-05T04:42:10,1_2_7,battery,value,98.98
2025-01-05T04:42:10,1_3_10,battery,value,98.98
2025-01-05T04:43:17,1_2_7,battery,value,98.94
2025-01-05T04:43:17,1_3_10,battery,value,98.94
2025-01-05T04:44:28,1_2_7,battery,value,98.92
2025-01-05T04:44:28,1_3_10,battery,value,98.9
2025-01-05T04:45:31,1_2_7,battery,value,98.9
2025-01-05T04:45:31,1_3_10,battery,value,98.88
2025-01-05T04:46:58,1_2_7,battery,value,98.88
2025-01-05T04:46:58,1_3_10,battery,value,98.84
2025-01-05T04:48:02,1_2_7,battery,value,98.86
2025-01-05T04:48:02,1_3_10,battery,value,98.79
2025-01-05T04:49:21,1_2_7,battery,value,98.81
2025-01-05T04:49:21,1_3_10,battery,value,98.75
2025-01-05T04:50:50,1_2_7,battery,value,98.76
2025-01-05T04:50:50,1_3_10,battery,value,98.74
2025-01-05T04:51:51,1_2_7,battery,value,98.72
2025-01-05T04:51:51,1_3_10,battery,value,98.7
2025-01-05T04:53:05,1_2_7,battery,value,98.7
2025-01-05T04:53:05,1_3_10,battery,value,98.68
2025-01-05T04:54:15,1_2_7,battery,value,98.69
2025-01-05T04:54:15,1_3_10,battery,value,98.65
2025-01-05T04:55:18,1_2_7,battery,value,98.64
2025-01-05T04:55:18,1_3_10,battery,value,98.63
2025-01-05T04:56:22,1_2_7,battery,value,98.62
2025-01-05T04:56:22,1_3_10,battery,value,98.61
2025-01-05T04:57:48,1_2_7,battery,value,98.59
2025-01-05T04:57:48,1_3_10,battery,value,98.57
2025-01-05T04:59:07,1_2_7,battery,value,98.55
2025-01-05T04:59:07,1_3_10,battery,value,98.55
2025-01-05T05:00:33,1_2_7,battery,value,98.5
2025-01-05T05:00:33,1_3_10,battery,value,98.52
2025-01-05T05:01:35,1_2_7,battery,value,98.48
2025-01-05T05:01:35,1_3_10,battery,value,98.5
2025-01-05T05:02:53,1_2_7,battery,value,98.44
2025-01-05T05:02:53,1_3_10,battery,value,98.46
2025-01-05T05:04:05,1_2_7,battery,value,98.43
2025-01-05T05:04:05,1_3_10,battery,value,98.42
2025-01-05T05:05:06,1_2_7,battery,value,98.42
2025-01-05T05:05:06,1_3_10,battery,value,98.38
2025-01-05T05:06:15,1_2_7,battery,value,98.37
2025-01-05T05:06:15,1_3_10,battery,value,98.37
2025-01-05T05:07:30,1_2_7,battery,value,98.33
2025-01-05T05:07:30,1_3_10,battery,value,98.34
2025-01-05T05:08:52,1_2_7,battery,value,98.28
2025-01-05T05:08:52,1_3_10,battery,value,98.32
2025-01-05T05:10:04,1_2_7,battery,value,98.26
2025-01-05T05:10:04,1_3_10,battery,value,98.3
2025-01-05T05:11:23,1_2_7,battery,value,98.23
2025-01-05T05:11:23,1_3_10,battery,value,98.27
2025-01-05T05:12:41,1_2_7,battery,value,98.22
2025-01-05T05:12:41,1_3_10,battery,value,98.23
